platform,phase,source,text,likes,comments,shares,views,date,pre_sentiment,age,text_clean,language,fashion_category
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,Comfortable. Hands-down one of the more comfortable shirts i've purchased from retailer. Tops Knits,0,0,0,0,,Positive,26.0,Comfortable. Hands-down one of the more comfortable shirts i've purchased from retailer. Tops Knits,English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Casual, cute, easy. Excellent dress. usually i wear a oop, and this did fit great. a little snug in the chest (im a 32c), but the buttons are covered by material so it doesnt show. the waist hits perfectly. there is the right amount of skirt material to make a dramatic silhouette without looking silly. awesome dress! wish the blue or white with icecream were still available! the hot pink is a wonderful summer color though. Dresses Dresses",0,0,0,0,,Positive,24.0,"Casual, cute, easy. Excellent dress. usually i wear a oop, and this did fit great. a little snug in the chest (im a 32c), but the buttons are covered by material so it doesnt show. the waist hits perfectly. there is the right amount of skirt material to make a dramatic silhouette without looking silly. awesome dress! wish the blue or white with icecream were still available! the hot pink is a wonderful summer color though. Dresses Dresses",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Flattering, but odd feeling. This shirt is thin and probably not worth full price, but it was flattering to my figure. covered my post baby tummy and complimented/minimized my g size chest, but the cut was off. the seams for the arms were almost in the front at the chest, so when i moved my arms i had limited movement forward and it pushed the embroidered panel out and was just irritating. an entire day of readjusting my shirt would drive me crazy. i tried the m and the l. Tops Knits",1,0,0,0,,Neutral,21.0,"Flattering, but odd feeling. This shirt is thin and probably not worth full price, but it was flattering to my figure. covered my post baby tummy and complimented/minimized my g size chest, but the cut was off. the seams for the arms were almost in the front at the chest, so when i moved my arms i had limited movement forward and it pushed the embroidered panel out and was just irritating. an entire day of readjusting my shirt would drive me crazy. i tried the m and the l. Tops Knits",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,Perfect cover-up. This cover-up is perfect for the beach or the pool. it is see through. Intimate Swim,0,0,0,0,,Positive,23.0,Perfect cover-up. This cover-up is perfect for the beach or the pool. it is see through. Intimate Swim,English,Accessories
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"So charming!. This dress fulfills a gap in my wardrobe that i've long wanted to fill: that of the perfect springtime dress. i got the sky blue color in a size 4 (for reference, i am 120 lbs and 34-26-37) and it fits like a glove. the color is vivid and the overall effect of the dress is simple and romantic. i'll be wearing it with casual cognac sandals, a floppy straw hat, and minimal makeup. Dresses Dresses",2,0,0,0,,Positive,22.0,"So charming!. This dress fulfills a gap in my wardrobe that i've long wanted to fill: that of the perfect springtime dress. i got the sky blue color in a size 4 (for reference, i am 120 lbs and 34-26-37) and it fits like a glove. the color is vivid and the overall effect of the dress is simple and romantic. i'll be wearing it with casual cognac sandals, a floppy straw hat, and minimal makeup. Dresses Dresses",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Perfect in theory, good in reality. I needed this dress as soon as i saw it on a mannequin in the store. unfortunately, when i tried on my usual size (4 regular), the armholes were so big that you'd be able to see my bra no matter what. i purchased a 4 petite online later that day. it fits perfectly! i received so many compliments on this dress. a few issues though: (1) this dress wrinkles like crazy. i know it's linen, but i looked like a mess after wearing it for just a few hours. definitely don't wear it to work and expect to l Dresses Dresses",1,0,0,0,,Positive,26.0,"Perfect in theory, good in reality. I needed this dress as soon as i saw it on a mannequin in the store. unfortunately, when i tried on my usual size (4 regular), the armholes were so big that you'd be able to see my bra no matter what. i purchased a 4 petite online later that day. it fits perfectly! i received so many compliments on this dress. a few issues though: (1) this dress wrinkles like crazy. i know it's linen, but i looked like a mess after wearing it for just a few hours. definitely don't wear it to work and expect to l Dresses Dresses",English,Formal/Professional
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"So so lovely!. I have had my little eye on this dress since it came out! lucky me i found it sitting pretty in my local retailer lost   found! it runs a tad big, when i first tried it on with the sleeves off-the-shoulder i was disappointed in the length (past my knees); but i tried it on again with the sleeves sitting on my shoulders ... so so darling Dresses Dresses",0,0,0,0,,Positive,22.0,"So so lovely!. I have had my little eye on this dress since it came out! lucky me i found it sitting pretty in my local retailer lost found! it runs a tad big, when i first tried it on with the sleeves off-the-shoulder i was disappointed in the length (past my knees); but i tried it on again with the sleeves sitting on my shoulders ... so so darling Dresses Dresses",English,Formal/Professional
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,Cuter than i expected. I didn't really pay this dress much attention online or even in store. an associate suggested i try it on. it's so much cuter on than it appears online. the button detail is great and i love the pockets. it does bunch up a little but not too bad. i tried on my normal size 2 or 4 and the 4 fit me perfectly. it was a tad long and maybe the petite will be better. i have fairly sensitive skin and the wool pieces were a bit itchy so i had to take it back. but if you aren't sensitive then this is for Dresses Dresses,0,0,0,0,,Positive,24.0,Cuter than i expected. I didn't really pay this dress much attention online or even in store. an associate suggested i try it on. it's so much cuter on than it appears online. the button detail is great and i love the pockets. it does bunch up a little but not too bad. i tried on my normal size 2 or 4 and the 4 fit me perfectly. it was a tad long and maybe the petite will be better. i have fairly sensitive skin and the wool pieces were a bit itchy so i had to take it back. but if you aren't sensitive then this is for Dresses Dresses,English,Formal/Professional
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Love the design, hate the itchiness!. My title perfectly describes my attitude toward this sweater. the print is super cute and the price point is great, but this sweater was so itchy that i couldn't even keep it on for longer than a minute. it may be okay with a long sleeve underneath, but don't even think about wearing it by itself! Tops Sweaters",0,0,0,0,,Neutral,21.0,"Love the design, hate the itchiness!. My title perfectly describes my attitude toward this sweater. the print is super cute and the price point is great, but this sweater was so itchy that i couldn't even keep it on for longer than a minute. it may be okay with a long sleeve underneath, but don't even think about wearing it by itself! Tops Sweaters",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Too itchy. I was excited to order this sweater. when it arrived, the green didn't stand out as much as the picture here. it also felt too itchy. i usually wear either very soft wool or wool with cashmere because i can't stand plain thick heavy wool. this one was just too itchy for me, it is going back. Tops Sweaters",0,0,0,0,,Neutral,26.0,"Too itchy. I was excited to order this sweater. when it arrived, the green didn't stand out as much as the picture here. it also felt too itchy. i usually wear either very soft wool or wool with cashmere because i can't stand plain thick heavy wool. this one was just too itchy for me, it is going back. Tops Sweaters",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,nan. nan Tops Sweaters,0,0,0,0,,Positive,25.0,nan. nan Tops Sweaters,English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Darling. I ordered the ""london, paris, milan"" print red top in a size 4. i go back and forth with ordering 2's and 4's but i figured that with long sleeves, i'd rather have a little room than it be fitted. my boyfriend asked if i bought it for valentine's day- the red print and the cities struck him as romantic. anyway, lovely top. lightweight material will be nice for layering during winter, and wearing on it's own in spring and next fall. Tops Blouses",1,0,0,0,,Positive,23.0,"Darling. I ordered the ""london, paris, milan"" print red top in a size 4. i go back and forth with ordering 2's and 4's but i figured that with long sleeves, i'd rather have a little room than it be fitted. my boyfriend asked if i bought it for valentine's day- the red print and the cities struck him as romantic. anyway, lovely top. lightweight material will be nice for layering during winter, and wearing on it's own in spring and next fall. Tops Blouses",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Perfect beachside sweater. This is not your traditional moth sweater, in that, it is not soft and cozy. this sweater is great for upcoming summer nights at the beach while fireside or out on the boat! i haven't been the biggest fan of the lace up trend but this one is more traditional nautical feeling than others which i did like. it's pretty true to size, so i wouldnt size up or down for any reason. they paired it with a cloth + stone white button down underneath at our store and it looks great layered too! Tops Sweaters",12,0,0,0,,Positive,26.0,"Perfect beachside sweater. This is not your traditional moth sweater, in that, it is not soft and cozy. this sweater is great for upcoming summer nights at the beach while fireside or out on the boat! i haven't been the biggest fan of the lace up trend but this one is more traditional nautical feeling than others which i did like. it's pretty true to size, so i wouldnt size up or down for any reason. they paired it with a cloth + stone white button down underneath at our store and it looks great layered too! Tops Sweaters",English,Traditional/Ethnic
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Nice top. I bought this top in slate. it is very nice, looks so flattering and good with a light pant. it runs large though and is loose fitting, like a swing top. i like the design at the top. i will try the mauve in the store. i really like this top and recommend it for casual wear. very comfortable and soft. Tops Knits",0,0,0,0,,Positive,26.0,"Nice top. I bought this top in slate. it is very nice, looks so flattering and good with a light pant. it runs large though and is loose fitting, like a swing top. i like the design at the top. i will try the mauve in the store. i really like this top and recommend it for casual wear. very comfortable and soft. Tops Knits",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Good quality - poor design. Quality jumpsuit but poor design. the green made me look a bit like ""gumby the cartoon character"" Bottoms Pants",4,0,0,0,,Negative,24.0,"Good quality - poor design. Quality jumpsuit but poor design. the green made me look a bit like ""gumby the cartoon character"" Bottoms Pants",English,Formal/Professional
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Way too big and bulky. The quality of the garment is high--a nice substantial yarn and a pretty crochet pattern, but the cut was totally off for me. i'm usually an xs/s, and was swimming in the xs. the arms in particular were huge and drapey, and the whole thing just hung on me (for reference, i'm 5'4"", 120 lbs). Tops Sweaters",0,0,0,0,,Negative,25.0,"Way too big and bulky. The quality of the garment is high--a nice substantial yarn and a pretty crochet pattern, but the cut was totally off for me. i'm usually an xs/s, and was swimming in the xs. the arms in particular were huge and drapey, and the whole thing just hung on me (for reference, i'm 5'4"", 120 lbs). Tops Sweaters",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Cute and comfy. I love this shirt. i ordered a large because i am taller, and i wanted the length to be right. while it's a little baggy, it's still very flattering and i've received lots of compliments on it. the color is exactly what is show in the image. it's a versatile shirt; depending on what you pair it with it can be appropriate for work, dinner, or a night out. i'd definitely recommend this shirt to a friend. Tops Knits",0,0,0,0,,Positive,25.0,"Cute and comfy. I love this shirt. i ordered a large because i am taller, and i wanted the length to be right. while it's a little baggy, it's still very flattering and i've received lots of compliments on it. the color is exactly what is show in the image. it's a versatile shirt; depending on what you pair it with it can be appropriate for work, dinner, or a night out. i'd definitely recommend this shirt to a friend. Tops Knits",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,Size down ladies!. This is a very unique piece. it seems to be easy to wear and it is very comfy. but i normally wear a medium/size 8 and it was too big. i might size down to a petite medium of just go for small. it seems this might be a trial and error type of outfit. Bottoms Pants,0,0,0,0,,Positive,24.0,Size down ladies!. This is a very unique piece. it seems to be easy to wear and it is very comfy. but i normally wear a medium/size 8 and it was too big. i might size down to a petite medium of just go for small. it seems this might be a trial and error type of outfit. Bottoms Pants,English,General Fashion
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Great piece for layering. The melon color is soft and flattering. it is a little on the long side in the back, but i paired it with a lightweight, flowy sweater, and received compliments. Tops Knits",0,0,0,0,,Positive,24.0,"Great piece for layering. The melon color is soft and flattering. it is a little on the long side in the back, but i paired it with a lightweight, flowy sweater, and received compliments. Tops Knits",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,nan. nan Tops Knits,0,0,0,0,,Positive,25.0,nan. nan Tops Knits,English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Such an easy dress to wear!. Bought this dress to wear for my engagement brunch! it does run big, but it's a laid back dress to wear?i never had to adjust the dress of myself while wearing it. Dresses Dresses",3,0,0,0,,Positive,25.0,"Such an easy dress to wear!. Bought this dress to wear for my engagement brunch! it does run big, but it's a laid back dress to wear?i never had to adjust the dress of myself while wearing it. Dresses Dresses",English,Formal/Professional
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Great, comfortable pants. The pants were true to size in the waist but they were a touch long for my 5'5"" 120 lbs frame (i got a size 0). they did stretch out a little during the day (i wore them about 10 hours), but not nearly as much as the other reviews led me to believe. however, they were a little loose on my legs when i first put them on, which i liked. Bottoms Pants",0,0,0,0,,Positive,20.0,"Great, comfortable pants. The pants were true to size in the waist but they were a touch long for my 5'5"" 120 lbs frame (i got a size 0). they did stretch out a little during the day (i wore them about 10 hours), but not nearly as much as the other reviews led me to believe. however, they were a little loose on my legs when i first put them on, which i liked. Bottoms Pants",English,General Fashion
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,Love!. I love these socks! they are super thick and comfy. the quality feels great and they were cheap! Intimate Legwear,0,0,0,0,,Positive,25.0,Love!. I love these socks! they are super thick and comfy. the quality feels great and they were cheap! Intimate Legwear,English,Accessories
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,Terrific turtleneck tanktop. This shirt is super comfortable and super chic. it looks great and feels great. Tops Knits,0,0,0,0,,Positive,21.0,Terrific turtleneck tanktop. This shirt is super comfortable and super chic. it looks great and feels great. Tops Knits,English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Better than it looks on the model. This top was surprisingly very flattering. it hugged my curves in just the right way and the slits on the side are a nice touch. i'm 5'2"" and about a 34c and the xs was tight (in a good way) around my chest and then more flowy after. soft material and the red color is beautiful! Tops Knits",1,0,0,0,,Positive,26.0,"Better than it looks on the model. This top was surprisingly very flattering. it hugged my curves in just the right way and the slits on the side are a nice touch. i'm 5'2"" and about a 34c and the xs was tight (in a good way) around my chest and then more flowy after. soft material and the red color is beautiful! Tops Knits",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Falll in love. Fell in love with this sweater the minute i saw it. the crocheted front is stunning. the small fit perfectly, 5'5"", 36c. i am usually between a small and medium so if a small is usually roomy you may want to size down. it's a medium weight, soft and comfortable, not at all itchy. perfect for dressing up or down. look forward to many years of use from this fun, classic style cardigan. Tops Sweaters",9,0,0,0,,Positive,22.0,"Falll in love. Fell in love with this sweater the minute i saw it. the crocheted front is stunning. the small fit perfectly, 5'5"", 36c. i am usually between a small and medium so if a small is usually roomy you may want to size down. it's a medium weight, soft and comfortable, not at all itchy. perfect for dressing up or down. look forward to many years of use from this fun, classic style cardigan. Tops Sweaters",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"nan. This sweater is beautiful! not only is the lace front gorgeous, but it is incredibly comfortable and so well crafted. definitely my favorite cardigan now. Tops Sweaters",0,0,0,0,,Positive,22.0,"nan. This sweater is beautiful! not only is the lace front gorgeous, but it is incredibly comfortable and so well crafted. definitely my favorite cardigan now. Tops Sweaters",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Warm weather winter. This top is perfect for wanting that fall/winter look in warmer climates. the slits on the sides allow for a lot of movement and turtleneck is just right. i love wearing it with my paige bell canyon flairs and some clogs! my only thing i wish was that it was cut in so much at the top, as how you can see at the model's armpit, wish that part was a little wider it would be a bit more flattering. otherwise great top, i have it in black and been thinking about getting it in the orange color too! Tops Knits",0,0,0,0,,Positive,26.0,"Warm weather winter. This top is perfect for wanting that fall/winter look in warmer climates. the slits on the sides allow for a lot of movement and turtleneck is just right. i love wearing it with my paige bell canyon flairs and some clogs! my only thing i wish was that it was cut in so much at the top, as how you can see at the model's armpit, wish that part was a little wider it would be a bit more flattering. otherwise great top, i have it in black and been thinking about getting it in the orange color too! Tops Knits",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,More than a legging. These are as comfortable as any other leggings. they are thick enough that they are not see through (such a pet peeve when i see people with see through leggings). the front panel is so soft and i feel like it gives more of a professional vibe. they are a bit cropped/short but i'm tall so i'm used to this. Bottoms Pants,1,0,0,0,,Positive,23.0,More than a legging. These are as comfortable as any other leggings. they are thick enough that they are not see through (such a pet peeve when i see people with see through leggings). the front panel is so soft and i feel like it gives more of a professional vibe. they are a bit cropped/short but i'm tall so i'm used to this. Bottoms Pants,English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Not worth the price. I got this shirt in stores because it went on sale! i was excited to wear it, but it felt a little long on me. i decided that after a regular wash, it would help it. after washing, it shrunk way more than my other retailer clothes! now the arm straps feel really tight and the fabric lost its flowy-ness. it's a classic shirt, but it may not be worth the price for the quality of the fabric. be careful when washing. Tops Knits",0,0,0,0,,Neutral,25.0,"Not worth the price. I got this shirt in stores because it went on sale! i was excited to wear it, but it felt a little long on me. i decided that after a regular wash, it would help it. after washing, it shrunk way more than my other retailer clothes! now the arm straps feel really tight and the fabric lost its flowy-ness. it's a classic shirt, but it may not be worth the price for the quality of the fabric. be careful when washing. Tops Knits",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Awesome!. I love these pants. they are very flattering and comfy, and look like real leather. they are also machine washable which is great. i've worn mine 5 times already. Bottoms Jeans",0,0,0,0,,Positive,19.0,"Awesome!. I love these pants. they are very flattering and comfy, and look like real leather. they are also machine washable which is great. i've worn mine 5 times already. Bottoms Jeans",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Bought in 4 colors!. This is one of my favorite tanks i have ever worn. the swing style means you can wear it with any pants, and the straps are wide enough to accommodate a serious bra. i usually wear an l/xl but am wearing a m in these, so definitely size down at least once. you will love this! Tops Knits",0,0,0,0,,Positive,21.0,"Bought in 4 colors!. This is one of my favorite tanks i have ever worn. the swing style means you can wear it with any pants, and the straps are wide enough to accommodate a serious bra. i usually wear an l/xl but am wearing a m in these, so definitely size down at least once. you will love this! Tops Knits",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,Great basic- but long!. I'm fairly petite and was not expecting this to be as long as it was on me- it's actually great for leggings or skinny jeans though- good quality material too! Tops Knits,0,0,0,0,,Positive,22.0,Great basic- but long!. I'm fairly petite and was not expecting this to be as long as it was on me- it's actually great for leggings or skinny jeans though- good quality material too! Tops Knits,English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Overall great look. This top is overall very flattering! i am petite but large chested and the small fits great in the front, although it bunches a little bit in the back where the tag is - i think because of the crossing straps but nothing that will gender me from wearing it. i got the pink and i do wish it were a little more pink - it's so light that it almost looks white. overall i am happy with this sale purchase! Tops Knits",0,0,0,0,,Positive,26.0,"Overall great look. This top is overall very flattering! i am petite but large chested and the small fits great in the front, although it bunches a little bit in the back where the tag is - i think because of the crossing straps but nothing that will gender me from wearing it. i got the pink and i do wish it were a little more pink - it's so light that it almost looks white. overall i am happy with this sale purchase! Tops Knits",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Really thick, quality top. very swingy bottom. I bought the red and white. both tank tops were a nice, thick material- definitely high quality. i was hoping there would just be a little bit of swing at the bottom, just enough to be loose and flattering. but there is a ton of extra fabric at the end, which with a larger bust wound up edging into looking a little maternity. but i think it'd be great on you if you tend to do well with very drapey or swingy tops. it runs a touch big- im normally between a small and an xs, and the xs was not even Tops Knits",0,0,0,0,,Neutral,26.0,"Really thick, quality top. very swingy bottom. I bought the red and white. both tank tops were a nice, thick material- definitely high quality. i was hoping there would just be a little bit of swing at the bottom, just enough to be loose and flattering. but there is a ton of extra fabric at the end, which with a larger bust wound up edging into looking a little maternity. but i think it'd be great on you if you tend to do well with very drapey or swingy tops. it runs a touch big- im normally between a small and an xs, and the xs was not even Tops Knits",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,I like the feel of the fabric but.... It feels soft and like a good quality. however it really does run large and long. i was looking for a loose tank but this one was almost a tunic on my short height and even with a cardigan to give it a shape didn't work out. i also thought it would shrink in the dryer but it didn't. also wrinkles easily. Tops Knits,0,0,0,0,,Neutral,26.0,I like the feel of the fabric but.... It feels soft and like a good quality. however it really does run large and long. i was looking for a loose tank but this one was almost a tunic on my short height and even with a cardigan to give it a shape didn't work out. i also thought it would shrink in the dryer but it didn't. also wrinkles easily. Tops Knits,English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Velvet maxi dress for the win. This velvet maxi dress is what fall dreams are made of. it fits very true to size and is the perfect length, about to ankles. the material is soft and had so much subtle details in it... gorgeous! once the weather cools a bit it will also pair nicely with tall boots, and an undershirt. i plan on rocking this all fall and winter! Dresses Dresses",12,0,0,0,,Positive,24.0,"Velvet maxi dress for the win. This velvet maxi dress is what fall dreams are made of. it fits very true to size and is the perfect length, about to ankles. the material is soft and had so much subtle details in it... gorgeous! once the weather cools a bit it will also pair nicely with tall boots, and an undershirt. i plan on rocking this all fall and winter! Dresses Dresses",English,Formal/Professional
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Obsessed. This dress is stunning - the cut, the color (mine is a dark green, not purple as pictured) and the material are all super unique and gorgeous. i first tried on a medium but it was a little too large - the small fit perfectly and still has the loose romantic look intended. i can't wait to wear this piece with a suede moto jacket, or even denim for a casual funky look. love! Dresses Dresses",8,0,0,0,,Positive,24.0,"Obsessed. This dress is stunning - the cut, the color (mine is a dark green, not purple as pictured) and the material are all super unique and gorgeous. i first tried on a medium but it was a little too large - the small fit perfectly and still has the loose romantic look intended. i can't wait to wear this piece with a suede moto jacket, or even denim for a casual funky look. love! Dresses Dresses",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Not right for me. The colors are beautiful and the fabric is very soft and comfortable. i will be returning because of issues with length and being low cut.

for reference i am 5'5 145lbs, 38-30-40, 34ddd. the dress was low cut and showed too much cleavage for my comfort, but this may not be an issue for women with smaller breasts (or if you don't mind some cleavage showing). this length was also a bit too long, so if you are 5'5 or shorter you may want to order the petite size. Dresses Dresses",6,0,0,0,,Neutral,23.0,"Not right for me. The colors are beautiful and the fabric is very soft and comfortable. i will be returning because of issues with length and being low cut. for reference i am 5'5 145lbs, 38-30-40, 34ddd. the dress was low cut and showed too much cleavage for my comfort, but this may not be an issue for women with smaller breasts (or if you don't mind some cleavage showing). this length was also a bit too long, so if you are 5'5 or shorter you may want to order the petite size. Dresses Dresses",English,Formal/Professional
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Beautiful dress, not right for everyone. I love the design and aesthetic of this dress but when i tried it on it was less than flattering on me and looked almost night gown ish:(  really sad because the material is gorgeous! i bought it for my sister instead because i know it will flatter her body type more than mine.  i'm rather full on bottom and top and it seems to look better on slender women.  the only complaint  is have is that the straps seem delicate. the actual material and fabric is crazy beautiful though! Dresses Dresses",3,0,0,0,,Neutral,22.0,"Beautiful dress, not right for everyone. I love the design and aesthetic of this dress but when i tried it on it was less than flattering on me and looked almost night gown ish:( really sad because the material is gorgeous! i bought it for my sister instead because i know it will flatter her body type more than mine. i'm rather full on bottom and top and it seems to look better on slender women. the only complaint is have is that the straps seem delicate. the actual material and fabric is crazy beautiful though! Dresses Dresses",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Great maxi dress. I love this dress. as a petite woman, it's hard for my to find maxi-dresses that aren't terribly long and that cut in the right places. this dress fits perfectly! i love the slits in the side that allow for a flowy look and make it easy to walk around. there is also an elastic band that helps the materials over the bust stay in place along your torso. if you a bustier person like myself, it will likely cut in just under your bust line as opposed to as your waist like on the model. since i am bus Dresses Dresses",0,0,0,0,,Positive,23.0,"Great maxi dress. I love this dress. as a petite woman, it's hard for my to find maxi-dresses that aren't terribly long and that cut in the right places. this dress fits perfectly! i love the slits in the side that allow for a flowy look and make it easy to walk around. there is also an elastic band that helps the materials over the bust stay in place along your torso. if you a bustier person like myself, it will likely cut in just under your bust line as opposed to as your waist like on the model. since i am bus Dresses Dresses",English,Formal/Professional
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Love. I bought the one with blue and white top and black bottom. absolutely loved it! i am 5""2 so the dress is part is a bit long for me---ended up wearing my 4.5 inch heels to make it fit. the fabric is more heavy than what it seems in the pictures. but that makes it more formal. it's great! Dresses Dresses",0,0,0,0,,Positive,21.0,"Love. I bought the one with blue and white top and black bottom. absolutely loved it! i am 5""2 so the dress is part is a bit long for me---ended up wearing my 4.5 inch heels to make it fit. the fabric is more heavy than what it seems in the pictures. but that makes it more formal. it's great! Dresses Dresses",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,New favorite shirt. I love how pretty and soft this shirt is. it falls well. i want to wear it everyday. Tops Knits,1,0,0,0,,Positive,23.0,New favorite shirt. I love how pretty and soft this shirt is. it falls well. i want to wear it everyday. Tops Knits,English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Wonderful. I love this dress! picked one up in store at 20% off--even better. i'm 6', 160lbs and 40-29-41, and i did find the waist runs a bit wide. because i'm tall, i think the length was a plus, but a shorter person would definitely want to go with a petite. i usually wear an 8-10 but bought a 6 in this dress, so i think it runs a tad large. the fabric is weighty enough to hide minor lumps and bumps, but i'll be wearing shapewear anyway. the pattern is perfectly aligned (just like the online images) and Dresses Dresses",33,0,0,0,,Positive,24.0,"Wonderful. I love this dress! picked one up in store at 20% off--even better. i'm 6', 160lbs and 40-29-41, and i did find the waist runs a bit wide. because i'm tall, i think the length was a plus, but a shorter person would definitely want to go with a petite. i usually wear an 8-10 but bought a 6 in this dress, so i think it runs a tad large. the fabric is weighty enough to hide minor lumps and bumps, but i'll be wearing shapewear anyway. the pattern is perfectly aligned (just like the online images) and Dresses Dresses",English,Formal/Professional
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Best dress i've ever found. I loved this dress so much i bought in the cream/pink as well as the blue/teal. it is so light and easy to throw on. the slits are higher on me (i am 5'2) but not in a risquã© way. it's very flattering and gives it a little sassiness.

i wish they had even more colors to choose from. that is how obsessed i am with it! Dresses Dresses",0,0,0,0,,Positive,24.0,Best dress i've ever found. I loved this dress so much i bought in the cream/pink as well as the blue/teal. it is so light and easy to throw on. the slits are higher on me (i am 5'2) but not in a risquã© way. it's very flattering and gives it a little sassiness. i wish they had even more colors to choose from. that is how obsessed i am with it! Dresses Dresses,English,Formal/Professional
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Love love love. I love love this top, it look so much better than expected. i bought black because red wasn't available in my size. the style, print, and fit are perfect. the shirt-style hides flaws, and the top looks very good and stylish. it can be worn for formal or casual occasions. i keep looking to see if the red one is available in my size, i would buy it in every color. perfect!! Tops Knits",0,0,0,0,,Positive,26.0,"Love love love. I love love this top, it look so much better than expected. i bought black because red wasn't available in my size. the style, print, and fit are perfect. the shirt-style hides flaws, and the top looks very good and stylish. it can be worn for formal or casual occasions. i keep looking to see if the red one is available in my size, i would buy it in every color. perfect!! Tops Knits",English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,nan. The only complaint i would have about this pullover is that it runs a little big. i ordered a small and it is a little big for my taste but it is not something worth returning it for. i wouldn't say to size down but be aware it is larger than what you would expect. still love it! Tops Knits,0,0,0,0,,Positive,20.0,nan. The only complaint i would have about this pullover is that it runs a little big. i ordered a small and it is a little big for my taste but it is not something worth returning it for. i wouldn't say to size down but be aware it is larger than what you would expect. still love it! Tops Knits,English,Western/Casual
Ecommerce_Review,Secondary,Womens_Clothing_Reviews,"Like it a lot but.... I like this top a lot, very nice. i love the design, style, and fabric. but it runs too small. i have a curvy figure, and it pulls in the front so you can see between the buttons, and pulls at the bottom as well. i usually wear l or xl, in xl this one was still a bit fitted especially around the bust. i am still keeping it - hoping to lose a few pounds. but it is a very nice top with the fabric, design, and style. very stylish! it looks casual on the model but can be dressy. Tops Knits",3,0,0,0,,Positive,26.0,"Like it a lot but.... I like this top a lot, very nice. i love the design, style, and fabric. but it runs too small. i have a curvy figure, and it pulls in the front so you can see between the buttons, and pulls at the bottom as well. i usually wear l or xl, in xl this one was still a bit fitted especially around the bust. i am still keeping it - hoping to lose a few pounds. but it is a very nice top with the fabric, design, and style. very stylish! it looks casual on the model but can be dressy. Tops Knits",English,Western/Casual
