platform,text,likes,comments,shares,views,date,text_clean,is_fashion,language,text_sentiment,vader_neg,vader_neu,vader_pos,vader_compound,sentiment,fashion_category,trend_score,engagement_score
TikTok,"Grace in every drape. Power in every step. ✨
Channeling tradition with a modern twist in this gorgeous now available at @Mariya fashion boutique #fyp #foryouoageoffiacal #nepali #saree #modernsaree #foryou #lehengacholi @Malaika gurung ",335,5,67,16300,2025-07-09 23:23:46+00:00,Grace in every drape. Power in every step. ✨ Channeling tradition with a modern twist in this gorgeous now available at fashion boutique #fyp #foryouoageoffiacal #nepali #saree #modernsaree #foryou #lehengacholi gurung,True,English,Grace in every drape. Power in every step. ✨ Channeling tradition with a modern twist in this gorgeous now available at fashion boutique fyp foryouoageoffiacal nepali saree modernsaree foryou lehengacholi gurung,0.0,0.74,0.26,0.8705,Positive,Traditional/Ethnic,0.418,149.06300000000002
TikTok,"Part (3/3) Maya Collection 

The Maya Collection features three Newari kurthi tops inspired by my Nepali heritage. It is designed to stay rooted in culture while feeling modern and wearable. Each piece is made to move with you! The subtle features make it perfect for dancing and effortless enough for wherever the day takes you.

Pre-orders now open! link in bio ♡

#dancefriendlyfashion #kurthis #blackkurthi #whitekurthi #nyc ",3,1,0,153,2026-04-22 17:08:18+00:00,Part (3/3) Maya Collection The Maya Collection features three Newari kurthi tops inspired by my Nepali heritage. It is designed to stay rooted in culture while feeling modern and wearable. Each piece is made to move with you! The subtle features make it perfect for dancing and effortless enough for wherever the day takes you. Pre-orders now open! link in bio ♡ #dancefriendlyfashion #kurthis #blackkurthi #whitekurthi #nyc,True,English,Part (3/3) Maya Collection The Maya Collection features three Newari kurthi tops inspired by my Nepali heritage. It is designed to stay rooted in culture while feeling modern and wearable. Each piece is made to move with you! The subtle features make it perfect for dancing and effortless enough for wherever the day takes you. Pre-orders now open! link in bio ♡ dancefriendlyfashion kurthis blackkurthi whitekurthi nyc,0.0,0.837,0.163,0.9059,Positive,Western/Casual,0.4003,1.5015300000000003
TikTok,"-hi mayalus lets style my handmade lacha with modern outfit ♡

#littledoristudio #fyp #handmade #lacha #traditional #foryoupage #nepaliuk #fypシ゚viral #asiangirl #style ",2777,36,284,106600,2023-06-18 23:10:35+00:00,-hi mayalus lets style my handmade lacha with modern outfit ♡ #littledoristudio #fyp #handmade #lacha #traditional #foryoupage #nepaliuk #fypシ゚viral #asiangirl #style,True,English,-hi mayalus lets style my handmade lacha with modern outfit ♡ littledoristudio fyp handmade lacha traditional foryoupage nepaliuk fypシ゚viral asiangirl style,0.0,1.0,0.0,0.0,Neutral,Traditional/Ethnic,0.3136,1179.466
TikTok,"Styling traditional cholo with modern pants 🎀🫶🌺 #OOTD #nepaliinaustralia #ootdfashion #foryou #fyp #viral #fypシ゚viral #traditionaldress #nepaliinaustralia #nepalimuse #nepalisong #nepalitiktok🇳🇵 #nepali #melbourne 
Pants - @SHEINpl_official ",1342,23,93,77900,2025-02-11 02:38:26+00:00,Styling traditional cholo with modern pants 🎀🫶🌺 #OOTD #nepaliinaustralia #ootdfashion #foryou #fyp #viral #fypシ゚viral #traditionaldress #nepaliinaustralia #nepalimuse #nepalisong #nepalitiktok🇳🇵 #nepali #melbourne Pants -,True,English,Styling traditional cholo with modern pants 🎀🫶🌺 OOTD nepaliinaustralia ootdfashion foryou fyp viral fypシ゚viral traditionaldress nepaliinaustralia nepalimuse nepalisong nepalitiktok🇳🇵 nepali melbourne Pants -,0.0,1.0,0.0,0.0,Neutral,Traditional/Ethnic,0.2522,563.0790000000001
TikTok,"Ethnic outfits, modern elegance 
Available now with different size and colour 🫶🏻#Ambricollection #kurti #nepaliattireuk #OOTD #nepalidress ",326,29,13,3822,2025-12-26 13:46:53+00:00,"Ethnic outfits, modern elegance Available now with different size and colour 🫶🏻#Ambricollection #kurti #nepaliattireuk #OOTD #nepalidress",True,English,"Ethnic outfits, modern elegance Available now with different size and colour 🫶🏻Ambricollection kurti nepaliattireuk OOTD nepalidress",0.0,0.853,0.147,0.4767,Positive,Traditional/Ethnic,0.4148,141.73821999999998
TikTok,"Ombré elegance for the modern bride ✨
Where tradition meets contemporary glam — this bridal lehenga is designed to make your big day unforgettable 💫

We ship worldwide 🌍
#OmbreLehenga #BridalGlam #NepalFashion #BridalStyle #ModernBride",39800,657,8478,292900,2026-04-23 08:50:38+00:00,Ombré elegance for the modern bride ✨ Where tradition meets contemporary glam — this bridal lehenga is designed to make your big day unforgettable 💫 We ship worldwide 🌍 #OmbreLehenga #BridalGlam #NepalFashion #BridalStyle #ModernBride,True,English,Ombré elegance for the modern bride ✨ Where tradition meets contemporary glam — this bridal lehenga is designed to make your big day unforgettable 💫 We ship worldwide 🌍 OmbreLehenga BridalGlam NepalFashion BridalStyle ModernBride,0.047,0.819,0.134,0.5423,Positive,Traditional/Ethnic,0.8958,17815.629
TikTok,"✨🫶🏻 order this Modern Banarsi Luxe Set from Instagram : Jo by Jyotsna  
#jobyjyotsna #worldwideshipping #traditional #desioutfit #nepali ",1048,8,283,43500,2025-08-05 07:23:59+00:00,✨🫶🏻 order this Modern Banarsi Luxe Set from Instagram : Jo by Jyotsna #jobyjyotsna #worldwideshipping #traditional #desioutfit #nepali,True,English,✨🫶🏻 order this Modern Banarsi Luxe Set from Instagram : Jo by Jyotsna jobyjyotsna worldwideshipping traditional desioutfit nepali,0.0,1.0,0.0,0.0,Neutral,Traditional/Ethnic,0.2632,478.63500000000005
TikTok,"✨ Traditional Touch, Modern Style ✨
Step into any celebration with confidence in our Party Wear Kurtha Set – designed to make you shine while keeping you comfortable all day 🌹#BlessedStyle #prajuweaves #NepaliElegance ",54,8,6,1678,2025-08-19 01:40:49+00:00,"✨ Traditional Touch, Modern Style ✨ Step into any celebration with confidence in our Party Wear Kurtha Set – designed to make you shine while keeping you comfortable all day 🌹#BlessedStyle #prajuweaves #NepaliElegance",True,English,"✨ Traditional Touch, Modern Style ✨ Step into any celebration with confidence in our Party Wear Kurtha Set – designed to make you shine while keeping you comfortable all day 🌹BlessedStyle prajuweaves NepaliElegance",0.0,0.668,0.332,0.9169,Positive,Traditional/Ethnic,0.4036,25.21678
TikTok,Wearing @LAHAR25 #moderntraditional #nepali ,1600,33,123,18300,2025-12-18 03:09:02+00:00,Wearing #moderntraditional #nepali,True,English,Wearing moderntraditional nepali,0.0,1.0,0.0,0.0,Neutral,Traditional/Ethnic,0.2602,674.683
TikTok,"Her in a modern Nepali look 🫶🏻🫶🏻

#nepalitiktok #nepalimuser #nepalisong #nepaligirl ",74,0,0,5673,2025-06-23 13:21:04+00:00,Her in a modern Nepali look 🫶🏻🫶🏻 #nepalitiktok #nepalimuser #nepalisong #nepaligirl,True,English,Her in a modern Nepali look 🫶🏻🫶🏻 nepalitiktok nepalimuser nepalisong nepaligirl,0.0,1.0,0.0,0.0,Neutral,Indo-Western/Fusion,0.2021,29.656730000000003
TikTok,"Welcome to Praju Weaves — where Nepali tradition meets modern elegance. Our mission is to bring the beauty of handmade Nepali clothing to your wardrobe, keeping culture alive no matter where you are. From sarees to kurtas, from daily wear to festive looks, every piece is made with love, care, and a story woven within. 💕
#PrajuWeaves #NepaliFashion #CulturalElegance #MadeWithLove
#deliveryalloveraustralia ",37,2,2,901,2025-10-07 11:59:23+00:00,"Welcome to Praju Weaves — where Nepali tradition meets modern elegance. Our mission is to bring the beauty of handmade Nepali clothing to your wardrobe, keeping culture alive no matter where you are. From sarees to kurtas, from daily wear to festive looks, every piece is made with love, care, and a story woven within. 💕 #PrajuWeaves #NepaliFashion #CulturalElegance #MadeWithLove #deliveryalloveraustralia",True,English,"Welcome to Praju Weaves — where Nepali tradition meets modern elegance. Our mission is to bring the beauty of handmade Nepali clothing to your wardrobe, keeping culture alive no matter where you are. From sarees to kurtas, from daily wear to festive looks, every piece is made with love, care, and a story woven within. 💕 PrajuWeaves NepaliFashion CulturalElegance MadeWithLove deliveryalloveraustralia",0.013,0.652,0.335,0.9801,Positive,Traditional/Ethnic,0.4015,15.80901
TikTok,"Modern fashion may trend,but a saree is timeless.❤️@bijaya.dhungana @Smreeti #goviral #sari #fyp #trend #nepalitiktok ",112,14,2,863,2026-02-25 23:08:24+00:00,"Modern fashion may trend,but a saree is timeless.❤️.dhungana #goviral #sari #fyp #trend #nepalitiktok",True,English,"Modern fashion may trend,but a saree is timeless.❤️.dhungana goviral sari fyp trend nepalitiktok",0.0,1.0,0.0,0.0,Neutral,Traditional/Ethnic,0.2055,49.40863
TikTok,"⏰ Offer ending soon ⏰
Beautiful Paranda ✨
Traditional look, made easy 💖
DM now 💌

#ParandaNepal #TraditionalStyleNepal #NepaliFashion #FestiveLook #EthnicWear   ",9719,184,1450,252600,2026-01-14 08:17:04+00:00,"⏰ Offer ending soon ⏰ Beautiful Paranda ✨ Traditional look, made easy 💖 DM now 💌 #ParandaNepal #TraditionalStyleNepal #NepaliFashion #FestiveLook #EthnicWear",True,English,"⏰ Offer ending soon ⏰ Beautiful Paranda ✨ Traditional look, made easy 💖 DM now 💌 ParandaNepal TraditionalStyleNepal NepaliFashion FestiveLook EthnicWear",0.116,0.41,0.475,0.9423,Positive,Traditional/Ethnic,0.8015,4235.326
TikTok,New arrival original premium quality sharara kurtha set with handwork embroidery available #orange #sharara #kurthaset #festive-fashion #dashai #tihar #kurthasurwal #latestdesign #festivalwear #cottonkurti #fyp #trending #sydney #nepal #anarkalisuit #onlineshop #kurtisconner #smallbusiness ,682,48,209,195900,2024-11-01 12:41:19+00:00,New arrival original premium quality sharara kurtha set with handwork embroidery available #orange #sharara #kurthaset #festive-fashion #dashai #tihar #kurthasurwal #latestdesign #festivalwear #cottonkurti #fyp #trending #sydney #nepal #anarkalisuit #onlineshop #kurtisconner #smallbusiness,True,English,New arrival original premium quality sharara kurtha set with handwork embroidery available orange sharara kurthaset festive-fashion dashai tihar kurthasurwal latestdesign festivalwear cottonkurti fyp trending sydney nepal anarkalisuit onlineshop kurtisconner smallbusiness,0.0,0.927,0.073,0.3182,Positive,Traditional/Ethnic,0.4618,330.959
TikTok,🇳🇵 Nepali Flag Inspired Sari — National Pride with Elegant Style ✨#NepaliFlagStyle #NationalPrideFashion #NepaliFlagInspired #NepaliEthnicWear #SariLove #NepaliFestivalLooks #NepaliFlagOutfit #MadeForNepal #NepaliCultureFashion @Anu Khadka @Momo Hinamori ,67300,655,3542,1000000,2025-08-18 07:53:49+00:00,🇳🇵 Nepali Flag Inspired Sari — National Pride with Elegant Style ✨#NepaliFlagStyle #NationalPrideFashion #NepaliFlagInspired #NepaliEthnicWear #SariLove #NepaliFestivalLooks #NepaliFlagOutfit #MadeForNepal #NepaliCultureFashion Khadka Hinamori,True,English,🇳🇵 Nepali Flag Inspired Sari — National Pride with Elegant Style ✨NepaliFlagStyle NationalPrideFashion NepaliFlagInspired NepaliEthnicWear SariLove NepaliFestivalLooks NepaliFlagOutfit MadeForNepal NepaliCultureFashion Khadka Hinamori,0.0,0.686,0.314,0.8271,Positive,Traditional/Ethnic,0.9379,27834.9
TikTok,"✨😇Lhosar is more than a festival it’s a celebration of roots, family, and tradition.

This festive season, we invite you to honor your heritage by wearing traditional Tamang, Sherpa or Tibetan attire in our studio😊

To make your Lhosar even more meaningful, Aana Pictures has prepared a special event just for you🫶🏻
For our Family Photography Premium Package, you can receive a discount of up to NPR 3,500.

Whether it’s a couple, solo, baby, or family photoshoot, any session is welcome as long as you wear your traditional outfit.

📅 Event Period: January 13 – February 18

At Aana Pictures, we believe cultural moments deserve to be captured with care, warmth, and respect🙏❤️

Let’s preserve your culture, your pride, and your memories — beautifully and forever. ✨

#aanapictures #photostudionepal #lhosar #nepaliphotographer #trendingvideo ",2469,38,135,87400,2026-01-15 10:41:58+00:00,"✨😇Lhosar is more than a festival it’s a celebration of roots, family, and tradition. This festive season, we invite you to honor your heritage by wearing traditional Tamang, Sherpa or Tibetan attire in our studio😊 To make your Lhosar even more meaningful, Aana Pictures has prepared a special event just for you🫶🏻 For our Family Photography Premium Package, you can receive a discount of up to NPR 3,500. Whether it’s a couple, solo, baby, or family photoshoot, any session is welcome as long as you wear your traditional outfit. 📅 Event Period: January 13 – February 18 At Aana Pictures, we believe cultural moments deserve to be captured with care, warmth, and respect🙏❤️ Let’s preserve your culture, your pride, and your memories — beautifully and forever. ✨ #aanapictures #photostudionepal #lhosar #nepaliphotographer #trendingvideo",True,English,"✨😇Lhosar is more than a festival it’s a celebration of roots, family, and tradition. This festive season, we invite you to honor your heritage by wearing traditional Tamang, Sherpa or Tibetan attire in our studio😊 To make your Lhosar even more meaningful, Aana Pictures has prepared a special event just for you🫶🏻 For our Family Photography Premium Package, you can receive a discount of up to NPR 3,500. Whether it’s a couple, solo, baby, or family photoshoot, any session is welcome as long as you wear your traditional outfit. 📅 Event Period: January 13 – February 18 At Aana Pictures, we believe cultural moments deserve to be captured with care, warmth, and respect🙏❤️ Let’s preserve your culture, your pride, and your memories — beautifully and forever. ✨ aanapictures photostudionepal lhosar nepaliphotographer trendingvideo",0.0,0.718,0.282,0.9932,Positive,Traditional/Ethnic,0.4875,1026.874
TikTok,On route to our final day of @bluesfestbyronbay 🤎🎶 with a fit check of course! 👏🏻 #festivalfashion #hippietok #nepalitiktok #madeinnepal #treeoflife #boho,292400,1897,5610,2100000,2023-04-09 03:34:54+00:00,On route to our final day of 🤎🎶 with a fit check of course! 👏🏻 #festivalfashion #hippietok #nepalitiktok #madeinnepal #treeoflife #boho,True,English,On route to our final day of 🤎🎶 with a fit check of course! 👏🏻 festivalfashion hippietok nepalitiktok madeinnepal treeoflife boho,0.0,0.903,0.097,0.4199,Positive,Traditional/Ethnic,1.0,118661.1
TikTok,"🌟 SUPER HIT ITEM for TEEJ! 🌟
💃 Celebrate in style with our best-selling saree – just at Rs. 1500/-
✨ Trendy, comfortable & perfect for the festive vibes!
📦 Free Delivery Inside Valley
📩 DM to book your piece before it’s gone!

📱 WhatsApp/Viber: 9862920282 | 9860795206
📍 Shantinagar, Baneshwor (Below Nabil Bank)

#TeejSpecial #SuperHitSaree #ShahFashionParadise #FestiveFashion #SareeLovers #NepalFashion",2719,39,174,94800,2025-08-05 14:38:22+00:00,"🌟 SUPER HIT ITEM for TEEJ! 🌟 💃 Celebrate in style with our best-selling saree – just at Rs. 1500/- ✨ Trendy, comfortable & perfect for the festive vibes! 📦 Free Delivery Inside Valley 📩 DM to book your piece before it’s gone! 📱 WhatsApp/Viber: 9862920282 | 9860795206 📍 Shantinagar, Baneshwor (Below Nabil Bank) #TeejSpecial #SuperHitSaree #ShahFashionParadise #FestiveFashion #SareeLovers #NepalFashion",True,English,"🌟 SUPER HIT ITEM for TEEJ! 🌟 💃 Celebrate in style with our best-selling saree – just at Rs. 1500/- ✨ Trendy, comfortable & perfect for the festive vibes! 📦 Free Delivery Inside Valley 📩 DM to book your piece before it’s gone! 📱 WhatsApp/Viber: 9862920282 | 9860795206 📍 Shantinagar, Baneshwor (Below Nabil Bank) TeejSpecial SuperHitSaree ShahFashionParadise FestiveFashion SareeLovers NepalFashion",0.0,0.707,0.293,0.9772,Positive,Traditional/Ethnic,0.4988,1135.0480000000002
TikTok,"New Handmade Newari Chaubandi Cholo  Available with Newari Sari@Cherrrrrrryyy🍒✨ Set ❤️
✨ Handmade Cholo in Customize Size Available
💎 High Quality Finishing

🌸 Perfect for Cultural Wear, Festivals & Daily Elegance

📩 DM us to place your order
📦 Delivery All Over Nepal
✈️🌎 Worldwide Shipping Available

✨ Wear our beautiful Newa attire, share your photos with us & enjoy FREE collaboration + grow your profile with us!

📞 WhatsApp/Viber: 980-8832228
📷 Instagram: @newar_family_attire / @newar_family
🎵 TikTok: @newar_family
📘 Facebook: Newar Family / Newar Family Attire

❤️🙏 Thank you for supporting Newar culture!

#newarfamilyattire #newarculture #hakupatasi #newarfashion #traditionalwear    ",1328,12,171,26500,2026-04-15 07:20:24+00:00,"New Handmade Newari Chaubandi Cholo Available with Newari Sari🍒✨ Set ❤️ ✨ Handmade Cholo in Customize Size Available 💎 High Quality Finishing 🌸 Perfect for Cultural Wear, Festivals & Daily Elegance 📩 DM us to place your order 📦 Delivery All Over Nepal ✈️🌎 Worldwide Shipping Available ✨ Wear our beautiful Newa attire, share your photos with us & enjoy FREE collaboration + grow your profile with us! 📞 WhatsApp/Viber: 980-8832228 📷 Instagram: / 🎵 TikTok: 📘 Facebook: Newar Family / Newar Family Attire ❤️🙏 Thank you for supporting Newar culture! #newarfamilyattire #newarculture #hakupatasi #newarfashion #traditionalwear",True,English,"New Handmade Newari Chaubandi Cholo Available with Newari Sari🍒✨ Set ❤️ ✨ Handmade Cholo in Customize Size Available 💎 High Quality Finishing 🌸 Perfect for Cultural Wear, Festivals & Daily Elegance 📩 DM us to place your order 📦 Delivery All Over Nepal ✈️🌎 Worldwide Shipping Available ✨ Wear our beautiful Newa attire, share your photos with us & enjoy FREE collaboration + grow your profile with us! 📞 WhatsApp/Viber: 980-8832228 📷 Instagram: / 🎵 TikTok: 📘 Facebook: Newar Family / Newar Family Attire ❤️🙏 Thank you for supporting Newar culture! newarfamilyattire newarculture hakupatasi newarfashion traditionalwear",0.0,0.738,0.262,0.9867,Positive,Traditional/Ethnic,0.4561,569.2650000000001
TikTok,"NEW INN!! 💙🪞💛
•Corset Kurti 
•Premium cotton fabric 
•Size - S , M , L & XL 
#fyp #baesicfashion #shortkurtis #madeinnepal #festivekurtiswithbaesicfashion #trending #festiveseason #nepalitiktok ",17800,100,2623,583100,2025-09-21 03:03:05+00:00,"NEW INN!! 💙🪞💛 •Corset Kurti •Premium cotton fabric •Size - S , M , L & XL #fyp #baesicfashion #shortkurtis #madeinnepal #festivekurtiswithbaesicfashion #trending #festiveseason #nepalitiktok",True,English,"NEW INN!! 💙🪞💛 •Corset Kurti •Premium cotton fabric •Size - S , M , L & XL fyp baesicfashion shortkurtis madeinnepal festivekurtiswithbaesicfashion trending festiveseason nepalitiktok",0.0,0.753,0.247,0.8597,Positive,Traditional/Ethnic,0.813,7680.4310000000005
TikTok,"Elegance stitched by hand.
Step into the spotlight with our party wear long kurta, beautifully hand-embroidered to add timeless charm and grace. Perfect for celebrations, special evenings, and festive vibes.

Now available at Glam Fashion Nepal — shipping worldwide.

#GlamFashionNepal #HandEmbroidery #PartyWearKurta #EthnicElegance #NepaliFashion #KurtaStyle #FestiveLook",527,14,2,11500,2026-04-17 11:05:14+00:00,"Elegance stitched by hand. Step into the spotlight with our party wear long kurta, beautifully hand-embroidered to add timeless charm and grace. Perfect for celebrations, special evenings, and festive vibes. Now available at Glam Fashion Nepal — shipping worldwide. #GlamFashionNepal #HandEmbroidery #PartyWearKurta #EthnicElegance #NepaliFashion #KurtaStyle #FestiveLook",True,English,"Elegance stitched by hand. Step into the spotlight with our party wear long kurta, beautifully hand-embroidered to add timeless charm and grace. Perfect for celebrations, special evenings, and festive vibes. Now available at Glam Fashion Nepal — shipping worldwide. GlamFashionNepal HandEmbroidery PartyWearKurta EthnicElegance NepaliFashion KurtaStyle FestiveLook",0.0,0.573,0.427,0.979,Positive,Traditional/Ethnic,0.4161,215.51500000000001
TikTok,"✨ Turn heads this season with our stunning lehenga collection! ✨
Now available in Basundhara, Kathmandu 🇳🇵

From elegant embroidery to vibrant colors, find the perfect outfit for weddings, parties & festive vibes 💃
Visit us today and shine like never before!

#LehengaLove #KathmanduFashion #BridalStyle #EthnicWear #NepalFashion ",3,0,0,176,2026-03-22 19:33:56+00:00,"✨ Turn heads this season with our stunning lehenga collection! ✨ Now available in Basundhara, Kathmandu 🇳🇵 From elegant embroidery to vibrant colors, find the perfect outfit for weddings, parties & festive vibes 💃 Visit us today and shine like never before! #LehengaLove #KathmanduFashion #BridalStyle #EthnicWear #NepalFashion",True,English,"✨ Turn heads this season with our stunning lehenga collection! ✨ Now available in Basundhara, Kathmandu 🇳🇵 From elegant embroidery to vibrant colors, find the perfect outfit for weddings, parties & festive vibes 💃 Visit us today and shine like never before! LehengaLove KathmanduFashion BridalStyle EthnicWear NepalFashion",0.0,0.598,0.402,0.9755,Positive,Traditional/Ethnic,0.4001,1.2017600000000002
TikTok,"Celebrate this New Year in style with our premium Nepali print t-shirts! Bold, cultural, and made for the festive spirit. Limited stock – grab yours now!

#NepaliNewYear #HappyNewYear #NepaliStyle #MadeInNepal #NepaliTshirt #HighQualityWear #FestivalVibes #NepalFashion #CulturalWear #SupportLocal #NewYearLook #NepaliPrint #EthnicVibes #tccperth #boutique #perth",50,4,34,5404,2025-04-12 03:10:50+00:00,"Celebrate this New Year in style with our premium Nepali print t-shirts! Bold, cultural, and made for the festive spirit. Limited stock – grab yours now! #NepaliNewYear #HappyNewYear #NepaliStyle #MadeInNepal #NepaliTshirt #HighQualityWear #FestivalVibes #NepalFashion #CulturalWear #SupportLocal #NewYearLook #NepaliPrint #EthnicVibes #tccperth #boutique #perth",True,English,"Celebrate this New Year in style with our premium Nepali print t-shirts! Bold, cultural, and made for the festive spirit. Limited stock – grab yours now! NepaliNewYear HappyNewYear NepaliStyle MadeInNepal NepaliTshirt HighQualityWear FestivalVibes NepalFashion CulturalWear SupportLocal NewYearLook NepaliPrint EthnicVibes tccperth boutique perth",0.038,0.733,0.229,0.8652,Positive,Traditional/Ethnic,0.4063,28.05404
TikTok,Restocked our most demanded set New arrival original Ramas kurthi premium quality anarkali kurtha set  available #white #pink  #sharara #kurthaset #festivefashion #dashai #tihar #kurthasurwal #latestdesign #festivalwear #cottonkurti #fyp #trending #sydney #nepal #anarkalisuit #onlineshop #kurtisconner #smallbusiness ,721,59,848,180100,2024-10-23 06:42:26+00:00,Restocked our most demanded set New arrival original Ramas kurthi premium quality anarkali kurtha set available #white #pink #sharara #kurthaset #festivefashion #dashai #tihar #kurthasurwal #latestdesign #festivalwear #cottonkurti #fyp #trending #sydney #nepal #anarkalisuit #onlineshop #kurtisconner #smallbusiness,True,English,Restocked our most demanded set New arrival original Ramas kurthi premium quality anarkali kurtha set available white pink sharara kurthaset festivefashion dashai tihar kurthasurwal latestdesign festivalwear cottonkurti fyp trending sydney nepal anarkalisuit onlineshop kurtisconner smallbusiness,0.058,0.88,0.061,0.0276,Neutral,Traditional/Ethnic,0.3405,477.50100000000003
TikTok,It was my outfit for Nepal festival 🇳🇵#nepalfestival2025 #tamangdress ,370,17,5,4700,2025-03-18 05:54:51+00:00,It was my outfit for Nepal festival 🇳🇵#nepalfestival2025 #tamangdress,True,English,It was my outfit for Nepal festival 🇳🇵nepalfestival2025 tamangdress,0.0,0.714,0.286,0.4939,Positive,Traditional/Ethnic,0.4128,154.147
TikTok,"Nepali Lok Fusion at Nepal Tattoo Convention 2026
@Amit jung Gorkhey
#nepaltattooconvention #fyp #music #trending #fusion ",330,15,16,8776,2026-04-12 03:08:56+00:00,Nepali Lok Fusion at Nepal Tattoo Convention 2026 jung Gorkhey #nepaltattooconvention #fyp #music #trending #fusion,True,English,Nepali Lok Fusion at Nepal Tattoo Convention 2026 jung Gorkhey nepaltattooconvention fyp music trending fusion,0.0,1.0,0.0,0.0,Neutral,Indo-Western/Fusion,0.2131,139.78776
TikTok,"Waacking in nepal fusion 🇳🇵
If you know you know 😮‍💨
#zesstyflow #waacking #nepal ",14500,62,287,257300,2026-01-07 05:32:22+00:00,Waacking in nepal fusion 🇳🇵 If you know you know 😮‍💨 #zesstyflow #waacking #nepal,True,English,Waacking in nepal fusion 🇳🇵 If you know you know 😮‍💨 zesstyflow waacking nepal,0.0,1.0,0.0,0.0,Neutral,Indo-Western/Fusion,0.501,5878.573
TikTok,"Nepali Fusion Series: Episode 1. Is this the ultimate Nepalese momo fusion? 👀 

I’m kicking off my new series with a recipe inspired by one of our most beloved Nepali food: momo. Think of this as a “Momo-Taco” fusion.

If you’ve ever struggled with the art of wrapping momo, don’t worry, I’ve got you. This dish gives you all those traditional flavors of momo without the stress. We’re using a juicy pork filling packed with fresh ginger notes, just like my family makes.

We’re taking traditional Nepalese pork filling. And instead of steaming, we’re pan-searing these for that crispy, golden finish. Then, we coat them in a vibrant achaar made from tomato and toasted sesame also known as “Till” in Nepali. It’s quick, it’s punchy, and it tastes like a classic fried pork momo with achaar 🤤.

You’ve seriously got to try this one. You can find the full recipe over on my Substack! Link is in my bio ❤️‍🔥",6866,117,1408,150700,2026-03-01 19:04:39+00:00,"Nepali Fusion Series: Episode 1. Is this the ultimate Nepalese momo fusion? 👀 I’m kicking off my new series with a recipe inspired by one of our most beloved Nepali food: momo. Think of this as a “Momo-Taco” fusion. If you’ve ever struggled with the art of wrapping momo, don’t worry, I’ve got you. This dish gives you all those traditional flavors of momo without the stress. We’re using a juicy pork filling packed with fresh ginger notes, just like my family makes. We’re taking traditional Nepalese pork filling. And instead of steaming, we’re pan-searing these for that crispy, golden finish. Then, we coat them in a vibrant achaar made from tomato and toasted sesame also known as “Till” in Nepali. It’s quick, it’s punchy, and it tastes like a classic fried pork momo with achaar 🤤. You’ve seriously got to try this one. You can find the full recipe over on my Substack! Link is in my bio ❤️‍🔥",True,English,"Nepali Fusion Series: Episode 1. Is this the ultimate Nepalese momo fusion? 👀 I’m kicking off my new series with a recipe inspired by one of our most beloved Nepali food: momo. Think of this as a “Momo-Taco” fusion. If you’ve ever struggled with the art of wrapping momo, don’t worry, I’ve got you. This dish gives you all those traditional flavors of momo without the stress. We’re using a juicy pork filling packed with fresh ginger notes, just like my family makes. We’re taking traditional Nepalese pork filling. And instead of steaming, we’re pan-searing these for that crispy, golden finish. Then, we coat them in a vibrant achaar made from tomato and toasted sesame also known as “Till” in Nepali. It’s quick, it’s punchy, and it tastes like a classic fried pork momo with achaar 🤤. You’ve seriously got to try this one. You can find the full recipe over on my Substack! Link is in my bio ❤️‍🔥",0.052,0.837,0.111,0.8938,Positive,Traditional/Ethnic,0.7149,3064.607
TikTok,Arabic & Nepali fusion #nepal #viral #nepalimusic #nepalitiktok ,16,4,1,338,2026-04-22 23:29:36+00:00,Arabic & Nepali fusion #nepal #viral #nepalimusic #nepalitiktok,True,English,Arabic & Nepali fusion nepal viral nepalimusic nepalitiktok,0.0,1.0,0.0,0.0,Neutral,Indo-Western/Fusion,0.2012,7.803380000000001
TikTok,Lagcc❤️ Fusion night 2025 ✨#foryoupage✨ #fyp ,66,2,4,1034,2025-11-27 03:25:37+00:00,Lagcc❤️ Fusion night 2025 ✨#foryoupage✨ #fyp,True,English,Lagcc❤️ Fusion night 2025 ✨foryoupage✨ fyp,0.0,0.777,0.223,0.3182,Positive,Indo-Western/Fusion,0.4025,27.810340000000004
TikTok,"NEW ARRIVALS ✨

You can purchase from Fusion Bag Collection 😊

📍Chabhill Ganeshsthan,Capital Plaza Opposite 
For further details, WhatsApp/Viber-986644697
#fusionbagcollection♥ #chabhil_ganeshthan😇 #premiumqualitybag #fyp #tiktoknepal ",49,7,5,1289,2026-04-23 10:56:54+00:00,"NEW ARRIVALS ✨ You can purchase from Fusion Bag Collection 😊 📍Chabhill Ganeshsthan,Capital Plaza Opposite For further details, WhatsApp/Viber-986644697 #fusionbagcollection♥ #chabhil_ganeshthan😇 #premiumqualitybag #fyp #tiktoknepal",True,English,"NEW ARRIVALS ✨ You can purchase from Fusion Bag Collection 😊 📍Chabhill Ganeshsthan,Capital Plaza Opposite For further details, WhatsApp/Viber-986644697 fusionbagcollection♥ chabhil_ganeshthan😇 premiumqualitybag fyp tiktoknepal",0.0,0.659,0.341,0.9382,Positive,Indo-Western/Fusion,0.4031,22.71289
