platform,text,likes,comments,shares,views,date,text_clean,is_fashion,language
TikTok,"day 4 of me finding fits in Nepali clothing store. Today's stop heaven for old money @retroverse clo 
#mensfashion #outfitinspo #fashion #clothingbrand #nepal ",5135,38,467,177300,2026-01-11 13:16:22+00:00,day 4 of me finding fits in Nepali clothing store. Today's stop heaven for old money clo #mensfashion #outfitinspo #fashion #clothingbrand #nepal,True,English
TikTok,Nepalese street wear❤️💯… Mix your traditional attire to this fashionable world😍😍#nepaliproduct #fashion #traditional #streetwear #cultural,17,0,1,1563,2021-08-13 08:15:13+00:00,Nepalese street wear❤️💯… Mix your traditional attire to this fashionable world😍😍#nepaliproduct #fashion #traditional #streetwear #cultural,True,English
TikTok,"Fit check 🫶🏼

#nepaligirl 
#fitcheck 
#outfitideas 
#streetwear 
#fashioninspo 
#foryou ",76,3,0,1724,2023-02-17 13:31:41+00:00,Fit check 🫶🏼 #nepaligirl #fitcheck #outfitideas #streetwear #fashioninspo #foryou,True,English
TikTok,"Fashion Vibe on the street of Basantapur🇳🇵 
#didee #fashion #viral #trending #fyp ",1723,15,53,18100,2026-03-23 13:29:49+00:00,Fashion Vibe on the street of Basantapur🇳🇵 #didee #fashion #viral #trending #fyp,True,English
TikTok,"GRWM from fit ""Graduation "" to ""Afterparty"" at the streets of Kathmandu. @nom @Amisha ✨ 
Nepali dhaka corset edition 🇳🇵#traditionalley #graduation #graduation ",56700,190,2211,1400000,2025-03-19 03:55:33+00:00,"GRWM from fit ""Graduation "" to ""Afterparty"" at the streets of Kathmandu. ✨ Nepali dhaka corset edition 🇳🇵#traditionalley #graduation #graduation",True,English
TikTok,Fit check #fashion #streetwear #fyp #outfitinspo #nepal ,48,12,6,1491,2025-02-03 08:43:31+00:00,Fit check #fashion #streetwear #fyp #outfitinspo #nepal,True,English
TikTok,#fyp #nepali #trending #ootdinspo #streetwear ,216,46,45,1799,2026-04-21 00:07:10+00:00,#fyp #nepali #trending #ootdinspo #streetwear,True,English
TikTok,"रविको योजना फेल, बालेन सरकारको बद*नाम गराउने यी हुन ७ माननीय
#nepal #news #newsfeed #fyp #trending #balen #balensaha #rabilamichhane #rasopa #kabindraburlakoti",2312,13,29,40600,2026-04-27 10:28:02+00:00,"रविको योजना फेल, बालेन सरकारको बद*नाम गराउने यी हुन ७ माननीय #nepal #news #newsfeed #fyp #trending #balen #balensaha #rabilamichhane #rasopa #kabindraburlakoti",True,Nepali
TikTok,के लुकाउन खोजिदै छ  । पारदर्शी सरकार? #trending #nepal #foryoupage #Balen #viralvideo ,8384,93,400,262200,2026-04-22 06:59:59+00:00,के लुकाउन खोजिदै छ । पारदर्शी सरकार? #trending #nepal #foryoupage #Balen #viralvideo,True,Nepali
TikTok,"सरकारी कर्मचारी
#balenshah #newnepal #trending #foryou ",28600,289,1005,894200,2026-04-25 09:00:31+00:00,सरकारी कर्मचारी #balenshah #newnepal #trending #foryou,True,Nepali
TikTok,"आन्टी लभर
#trandingvideo🔥🔥 #tranding #tiktoklive #viralvideo #tiktok #chhori #nepalitrandingsong🇳🇵🥰🥰 #bidhuwa #trendingvideos #viral #nepal #sindur #nepalitiktok #bidesh #shreemaan #paisa #husbandandwife #chhorachhori #sasubuhari #buhari",103100,2969,47200,3600000,2025-12-11 05:20:00+00:00,आन्टी लभर #trandingvideo🔥🔥 #tranding #tiktoklive #viralvideo #tiktok #chhori #nepalitrandingsong🇳🇵🥰🥰 #bidhuwa #trendingvideos #viral #nepal #sindur #nepalitiktok #bidesh #shreemaan #paisa #husbandandwife #chhorachhori #sasubuhari #buhari,True,Nepali
TikTok,Rabi Lamichhane’s full#fyp #speechtherapy #trending #nepalitiktok #nepal ,42800,1351,2733,558900,2026-03-19 09:38:13+00:00,Rabi Lamichhane’s full#fyp #speechtherapy #trending #nepalitiktok #nepal,True,English
TikTok,Pookie for real. #TrendingNow #NepalNews #NepalViral #NepalPolitics #ViralVideo #NepalTrend #mahabirpun,30200,110,8363,589400,2026-04-12 13:52:14+00:00,Pookie for real. #TrendingNow #NepalNews #NepalViral #NepalPolitics #ViralVideo #NepalTrend #mahabirpun,True,English
TikTok,Farak chha hasnu ra runuma #trendingsongtiktok #tiktoknepal #nepalitiktok #fyp #foryou @sureshstha96773 ,792,122,58,7201,2026-04-27 10:30:08+00:00,Farak chha hasnu ra runuma #trendingsongtiktok #tiktoknepal #nepalitiktok #fyp #foryou,True,English
TikTok,"coolboy and khem 👑❤️ 
#foryou #viral #trending #tiktoknepal #coolboy ",606,165,29,6916,2026-04-27 13:40:08+00:00,coolboy and khem 👑❤️ #foryou #viral #trending #tiktoknepal #coolboy,True,English
TikTok,Trending viral Nepali 🇳🇵 🎵song #Nepal #viralsong #fyp #trending #fyp ,14100,751,201,168900,2026-04-20 13:21:04+00:00,Trending viral Nepali 🇳🇵 🎵song #Nepal #viralsong #fyp #trending #fyp,True,English
TikTok,"Always a fan of @Prakash Dutraj his songs feel simple and beautiful🌸@MIRA Khadka ❤️
To beautiful @prashamsha🌸.                  #manamaya #trending #nepalisong #foryoupage ",5266,72,71,61100,2026-04-26 13:26:05+00:00,Always a fan of Dutraj his songs feel simple and beautiful🌸 Khadka ❤️ To beautiful 🌸. #manamaya #trending #nepalisong #foryoupage,True,English
TikTok,🥰😍#fyp #goviral #nepalitiktok #nepalitiktok #trending ,8691,10,232,56000,2026-04-24 15:49:42+00:00,🥰😍#fyp #goviral #nepalitiktok #nepalitiktok #trending,True,English
TikTok,Maya ❤️ #trendingnepalisong #nepalisong #nepalitrendingsong ,1162,39,40,11300,2026-04-22 13:49:05+00:00,Maya ❤️ #trendingnepalisong #nepalisong #nepalitrendingsong,True,English
TikTok,Himali bhegma🌸🌸🌸#trishnagurung #mayalu #nepalitrendingsong #trending #goviral @GP thank you 🥰@Ree🎵☕️🧘☘️ ,22,3,2,161,2026-04-27 13:23:56+00:00,Himali bhegma🌸🌸🌸#trishnagurung #mayalu #nepalitrendingsong #trending #goviral thank you 🥰🎵☕️🧘☘️,True,English
TikTok,Sarai #fyp #trending #nepalitiktok #blowthisup #viral @0921 ,12800,16,1896,395500,2026-02-22 03:02:28+00:00,Sarai #fyp #trending #nepalitiktok #blowthisup #viral,True,English
TikTok,In Sarii #nepalisong #viralvideo #fyp #nepal #trending ,961,11,40,44800,2026-03-31 19:51:08+00:00,In Sarii #nepalisong #viralvideo #fyp #nepal #trending,True,English
TikTok,Bujhideu🤍.                                                                      #naboleraibujhideu #trending #nepalisong #kurthis ,1882,20,112,159800,2026-03-27 13:10:34+00:00,Bujhideu🤍. #naboleraibujhideu #trending #nepalisong #kurthis,True,English
TikTok,Takan Tukun #nepalisong #dancesong #nepal #nepalitrendingsong #nepalidance ,10400,86,735,261800,2026-04-23 07:44:59+00:00,Takan Tukun #nepalisong #dancesong #nepal #nepalitrendingsong #nepalidance,True,English
TikTok,"Nepalislayers
#golive #creatorsearchinsight #fyp #nepalislayers #nepaligirls #nepalibaddie #nepal #nepali #dancing #sensational #viral #NepaliGirls #ViralVideo #TikTokQueens #dancesensation #TrendingNow #prettygirl #prettynepali #nepalimuser #nepalihotgirl #swimsuit",1203,14,264,117700,2026-01-10 14:39:41+00:00,Nepalislayers #golive #creatorsearchinsight #fyp #nepalislayers #nepaligirls #nepalibaddie #nepal #nepali #dancing #sensational #viral #NepaliGirls #ViralVideo #TikTokQueens #dancesensation #TrendingNow #prettygirl #prettynepali #nepalimuser #nepalihotgirl #swimsuit,True,English
TikTok,"✨✨

#MakeUpTok #GRWM #TikTokVlog #nepali #oldnepali #aesthetic #foryou #fyp #unfreezemyacount #xyzbca #trending #nepal #vintage #aestgetic #oldnepalisongs ",26700,266,4725,489600,2025-07-12 13:39:18+00:00,✨✨ #MakeUpTok #GRWM #TikTokVlog #nepali #oldnepali #aesthetic #foryou #fyp #unfreezemyacount #xyzbca #trending #nepal #vintage #aestgetic #oldnepalisongs,True,English
TikTok,#trend #nepalitiktok #mounteverestaintgotshitonme #nepaliboys #viral,30900,255,4792,575000,2026-04-24 00:07:31+00:00,#trend #nepalitiktok #mounteverestaintgotshitonme #nepaliboys #viral,True,English
TikTok,one more 21st birthday video #21birthday #birthdaydress #vegas ,18000,45,1099,621500,2025-07-13 19:57:34+00:00,one more 21st birthday video #21birthday #birthdaydress #vegas,True,English
TikTok,"Wearing a soft blue top with a modern take on the Nepali cholo style, highlighted with Chinese knot details and adjustable back strings for a perfect, flattering fit ✨ Meet @rtw.np new launch Cholo Maya shirt 👚 @rtw.mens #foryoupage #grwm #brandevent #rtwnp #ootd ",1452,20,235,42100,2026-03-21 06:43:30+00:00,"Wearing a soft blue top with a modern take on the Nepali cholo style, highlighted with Chinese knot details and adjustable back strings for a perfect, flattering fit ✨ Meet .np new launch Cholo Maya shirt 👚 .mens #foryoupage #grwm #brandevent #rtwnp #ootd",True,English
TikTok,"Part 2 of Bringing Timeless Elegance to Everyday Style with Handwoven Dhaka -Where Tradition Meets Modernity 
#fyp #foryou #fypシ #outfitinspo #nepalidhaka #dhakawears #everydaystyle #traditional #supportlocal #madeinnepal #missnepal #missnepal2019 ",6127,18,124,146300,2023-05-11 12:19:27+00:00,Part 2 of Bringing Timeless Elegance to Everyday Style with Handwoven Dhaka -Where Tradition Meets Modernity #fyp #foryou #fypシ #outfitinspo #nepalidhaka #dhakawears #everydaystyle #traditional #supportlocal #madeinnepal #missnepal #missnepal2019,True,English
TikTok,"Lungi & blouse Nepali real attire, modernizing them too. #nepaliculture #nepalimuser #foryoupage #saree #nepaltiktok ",164,7,5,3570,2026-04-16 22:21:08+00:00,"Lungi & blouse Nepali real attire, modernizing them too. #nepaliculture #nepalimuser #foryoupage #saree #nepaltiktok",True,English
TikTok,"Little Smile Chaubandi Style Gown 🤍✨

Traditional Nepali touch with modern comfort 💕

✔ Elegant Chaubandi design
✔ Soft, breathable fabric
✔ Perfect for everyday wear & special moments

Handmade in Nepal with love 🇳🇵❤️

📞 Order now: 716-339-3593

#LittleSmile #ChaubandiStyle #NepaliWear #WomenFashion #HandmadeInNepa",12,0,2,482,2026-04-13 12:06:56+00:00,"Little Smile Chaubandi Style Gown 🤍✨ Traditional Nepali touch with modern comfort 💕 ✔ Elegant Chaubandi design ✔ Soft, breathable fabric ✔ Perfect for everyday wear & special moments Handmade in Nepal with love 🇳🇵❤️ 📞 Order now: 716-339-3593 #LittleSmile #ChaubandiStyle #NepaliWear #WomenFashion #HandmadeInNepa",True,English
TikTok,"Tradition with a twist ✨
Magar/Gurung attire reimagined — cropped top, boutique-style bottom, and a matching ghalek.
Rooted in culture, made for today. 💫
#NepaliFashion #MagarStyle #GurungCulture #ModernTradition #CulturalWear #nepaliclothing #FYP ",141,1,3,3712,2025-08-04 21:28:49+00:00,"Tradition with a twist ✨ Magar/Gurung attire reimagined — cropped top, boutique-style bottom, and a matching ghalek. Rooted in culture, made for today. 💫 #NepaliFashion #MagarStyle #GurungCulture #ModernTradition #CulturalWear #nepaliclothing #FYP",True,English
TikTok,"Grace in every drape. Power in every step. ✨
Channeling tradition with a modern twist in this gorgeous now available at @Mariya fashion boutique #fyp #foryouoageoffiacal #nepali #saree #modernsaree #foryou #lehengacholi @Malaika gurung ",335,5,67,16300,2025-07-09 23:23:46+00:00,Grace in every drape. Power in every step. ✨ Channeling tradition with a modern twist in this gorgeous now available at fashion boutique #fyp #foryouoageoffiacal #nepali #saree #modernsaree #foryou #lehengacholi gurung,True,English
TikTok,"Part (3/3) Maya Collection 

The Maya Collection features three Newari kurthi tops inspired by my Nepali heritage. It is designed to stay rooted in culture while feeling modern and wearable. Each piece is made to move with you! The subtle features make it perfect for dancing and effortless enough for wherever the day takes you.

Pre-orders now open! link in bio ♡

#dancefriendlyfashion #kurthis #blackkurthi #whitekurthi #nyc ",3,1,0,153,2026-04-22 17:08:18+00:00,Part (3/3) Maya Collection The Maya Collection features three Newari kurthi tops inspired by my Nepali heritage. It is designed to stay rooted in culture while feeling modern and wearable. Each piece is made to move with you! The subtle features make it perfect for dancing and effortless enough for wherever the day takes you. Pre-orders now open! link in bio ♡ #dancefriendlyfashion #kurthis #blackkurthi #whitekurthi #nyc,True,English
TikTok,"-hi mayalus lets style my handmade lacha with modern outfit ♡

#littledoristudio #fyp #handmade #lacha #traditional #foryoupage #nepaliuk #fypシ゚viral #asiangirl #style ",2777,36,284,106600,2023-06-18 23:10:35+00:00,-hi mayalus lets style my handmade lacha with modern outfit ♡ #littledoristudio #fyp #handmade #lacha #traditional #foryoupage #nepaliuk #fypシ゚viral #asiangirl #style,True,English
TikTok,"Styling traditional cholo with modern pants 🎀🫶🌺 #OOTD #nepaliinaustralia #ootdfashion #foryou #fyp #viral #fypシ゚viral #traditionaldress #nepaliinaustralia #nepalimuse #nepalisong #nepalitiktok🇳🇵 #nepali #melbourne 
Pants - @SHEINpl_official ",1342,23,93,77900,2025-02-11 02:38:26+00:00,Styling traditional cholo with modern pants 🎀🫶🌺 #OOTD #nepaliinaustralia #ootdfashion #foryou #fyp #viral #fypシ゚viral #traditionaldress #nepaliinaustralia #nepalimuse #nepalisong #nepalitiktok🇳🇵 #nepali #melbourne Pants -,True,English
TikTok,"Ethnic outfits, modern elegance 
Available now with different size and colour 🫶🏻#Ambricollection #kurti #nepaliattireuk #OOTD #nepalidress ",326,29,13,3822,2025-12-26 13:46:53+00:00,"Ethnic outfits, modern elegance Available now with different size and colour 🫶🏻#Ambricollection #kurti #nepaliattireuk #OOTD #nepalidress",True,English
TikTok,"Ombré elegance for the modern bride ✨
Where tradition meets contemporary glam — this bridal lehenga is designed to make your big day unforgettable 💫

We ship worldwide 🌍
#OmbreLehenga #BridalGlam #NepalFashion #BridalStyle #ModernBride",39800,657,8478,292900,2026-04-23 08:50:38+00:00,Ombré elegance for the modern bride ✨ Where tradition meets contemporary glam — this bridal lehenga is designed to make your big day unforgettable 💫 We ship worldwide 🌍 #OmbreLehenga #BridalGlam #NepalFashion #BridalStyle #ModernBride,True,English
TikTok,"✨🫶🏻 order this Modern Banarsi Luxe Set from Instagram : Jo by Jyotsna  
#jobyjyotsna #worldwideshipping #traditional #desioutfit #nepali ",1048,8,283,43500,2025-08-05 07:23:59+00:00,✨🫶🏻 order this Modern Banarsi Luxe Set from Instagram : Jo by Jyotsna #jobyjyotsna #worldwideshipping #traditional #desioutfit #nepali,True,English
TikTok,"✨ Traditional Touch, Modern Style ✨
Step into any celebration with confidence in our Party Wear Kurtha Set – designed to make you shine while keeping you comfortable all day 🌹#BlessedStyle #prajuweaves #NepaliElegance ",54,8,6,1678,2025-08-19 01:40:49+00:00,"✨ Traditional Touch, Modern Style ✨ Step into any celebration with confidence in our Party Wear Kurtha Set – designed to make you shine while keeping you comfortable all day 🌹#BlessedStyle #prajuweaves #NepaliElegance",True,English
TikTok,Wearing @LAHAR25 #moderntraditional #nepali ,1600,33,123,18300,2025-12-18 03:09:02+00:00,Wearing #moderntraditional #nepali,True,English
TikTok,"Her in a modern Nepali look 🫶🏻🫶🏻

#nepalitiktok #nepalimuser #nepalisong #nepaligirl ",74,0,0,5673,2025-06-23 13:21:04+00:00,Her in a modern Nepali look 🫶🏻🫶🏻 #nepalitiktok #nepalimuser #nepalisong #nepaligirl,True,English
TikTok,"Welcome to Praju Weaves — where Nepali tradition meets modern elegance. Our mission is to bring the beauty of handmade Nepali clothing to your wardrobe, keeping culture alive no matter where you are. From sarees to kurtas, from daily wear to festive looks, every piece is made with love, care, and a story woven within. 💕
#PrajuWeaves #NepaliFashion #CulturalElegance #MadeWithLove
#deliveryalloveraustralia ",37,2,2,901,2025-10-07 11:59:23+00:00,"Welcome to Praju Weaves — where Nepali tradition meets modern elegance. Our mission is to bring the beauty of handmade Nepali clothing to your wardrobe, keeping culture alive no matter where you are. From sarees to kurtas, from daily wear to festive looks, every piece is made with love, care, and a story woven within. 💕 #PrajuWeaves #NepaliFashion #CulturalElegance #MadeWithLove #deliveryalloveraustralia",True,English
TikTok,"Modern fashion may trend,but a saree is timeless.❤️@bijaya.dhungana @Smreeti #goviral #sari #fyp #trend #nepalitiktok ",112,14,2,863,2026-02-25 23:08:24+00:00,"Modern fashion may trend,but a saree is timeless.❤️.dhungana #goviral #sari #fyp #trend #nepalitiktok",True,English
TikTok,"⏰ Offer ending soon ⏰
Beautiful Paranda ✨
Traditional look, made easy 💖
DM now 💌

#ParandaNepal #TraditionalStyleNepal #NepaliFashion #FestiveLook #EthnicWear   ",9719,184,1450,252600,2026-01-14 08:17:04+00:00,"⏰ Offer ending soon ⏰ Beautiful Paranda ✨ Traditional look, made easy 💖 DM now 💌 #ParandaNepal #TraditionalStyleNepal #NepaliFashion #FestiveLook #EthnicWear",True,English
TikTok,New arrival original premium quality sharara kurtha set with handwork embroidery available #orange #sharara #kurthaset #festive-fashion #dashai #tihar #kurthasurwal #latestdesign #festivalwear #cottonkurti #fyp #trending #sydney #nepal #anarkalisuit #onlineshop #kurtisconner #smallbusiness ,682,48,209,195900,2024-11-01 12:41:19+00:00,New arrival original premium quality sharara kurtha set with handwork embroidery available #orange #sharara #kurthaset #festive-fashion #dashai #tihar #kurthasurwal #latestdesign #festivalwear #cottonkurti #fyp #trending #sydney #nepal #anarkalisuit #onlineshop #kurtisconner #smallbusiness,True,English
TikTok,🇳🇵 Nepali Flag Inspired Sari — National Pride with Elegant Style ✨#NepaliFlagStyle #NationalPrideFashion #NepaliFlagInspired #NepaliEthnicWear #SariLove #NepaliFestivalLooks #NepaliFlagOutfit #MadeForNepal #NepaliCultureFashion @Anu Khadka @Momo Hinamori ,67300,655,3542,1000000,2025-08-18 07:53:49+00:00,🇳🇵 Nepali Flag Inspired Sari — National Pride with Elegant Style ✨#NepaliFlagStyle #NationalPrideFashion #NepaliFlagInspired #NepaliEthnicWear #SariLove #NepaliFestivalLooks #NepaliFlagOutfit #MadeForNepal #NepaliCultureFashion Khadka Hinamori,True,English
TikTok,"✨😇Lhosar is more than a festival it’s a celebration of roots, family, and tradition.

This festive season, we invite you to honor your heritage by wearing traditional Tamang, Sherpa or Tibetan attire in our studio😊

To make your Lhosar even more meaningful, Aana Pictures has prepared a special event just for you🫶🏻
For our Family Photography Premium Package, you can receive a discount of up to NPR 3,500.

Whether it’s a couple, solo, baby, or family photoshoot, any session is welcome as long as you wear your traditional outfit.

📅 Event Period: January 13 – February 18

At Aana Pictures, we believe cultural moments deserve to be captured with care, warmth, and respect🙏❤️

Let’s preserve your culture, your pride, and your memories — beautifully and forever. ✨

#aanapictures #photostudionepal #lhosar #nepaliphotographer #trendingvideo ",2469,38,135,87400,2026-01-15 10:41:58+00:00,"✨😇Lhosar is more than a festival it’s a celebration of roots, family, and tradition. This festive season, we invite you to honor your heritage by wearing traditional Tamang, Sherpa or Tibetan attire in our studio😊 To make your Lhosar even more meaningful, Aana Pictures has prepared a special event just for you🫶🏻 For our Family Photography Premium Package, you can receive a discount of up to NPR 3,500. Whether it’s a couple, solo, baby, or family photoshoot, any session is welcome as long as you wear your traditional outfit. 📅 Event Period: January 13 – February 18 At Aana Pictures, we believe cultural moments deserve to be captured with care, warmth, and respect🙏❤️ Let’s preserve your culture, your pride, and your memories — beautifully and forever. ✨ #aanapictures #photostudionepal #lhosar #nepaliphotographer #trendingvideo",True,English
TikTok,On route to our final day of @bluesfestbyronbay 🤎🎶 with a fit check of course! 👏🏻 #festivalfashion #hippietok #nepalitiktok #madeinnepal #treeoflife #boho,292400,1897,5610,2100000,2023-04-09 03:34:54+00:00,On route to our final day of 🤎🎶 with a fit check of course! 👏🏻 #festivalfashion #hippietok #nepalitiktok #madeinnepal #treeoflife #boho,True,English
TikTok,"🌟 SUPER HIT ITEM for TEEJ! 🌟
💃 Celebrate in style with our best-selling saree – just at Rs. 1500/-
✨ Trendy, comfortable & perfect for the festive vibes!
📦 Free Delivery Inside Valley
📩 DM to book your piece before it’s gone!

📱 WhatsApp/Viber: 9862920282 | 9860795206
📍 Shantinagar, Baneshwor (Below Nabil Bank)

#TeejSpecial #SuperHitSaree #ShahFashionParadise #FestiveFashion #SareeLovers #NepalFashion",2719,39,174,94800,2025-08-05 14:38:22+00:00,"🌟 SUPER HIT ITEM for TEEJ! 🌟 💃 Celebrate in style with our best-selling saree – just at Rs. 1500/- ✨ Trendy, comfortable & perfect for the festive vibes! 📦 Free Delivery Inside Valley 📩 DM to book your piece before it’s gone! 📱 WhatsApp/Viber: 9862920282 | 9860795206 📍 Shantinagar, Baneshwor (Below Nabil Bank) #TeejSpecial #SuperHitSaree #ShahFashionParadise #FestiveFashion #SareeLovers #NepalFashion",True,English
TikTok,"New Handmade Newari Chaubandi Cholo  Available with Newari Sari@Cherrrrrrryyy🍒✨ Set ❤️
✨ Handmade Cholo in Customize Size Available
💎 High Quality Finishing

🌸 Perfect for Cultural Wear, Festivals & Daily Elegance

📩 DM us to place your order
📦 Delivery All Over Nepal
✈️🌎 Worldwide Shipping Available

✨ Wear our beautiful Newa attire, share your photos with us & enjoy FREE collaboration + grow your profile with us!

📞 WhatsApp/Viber: 980-8832228
📷 Instagram: @newar_family_attire / @newar_family
🎵 TikTok: @newar_family
📘 Facebook: Newar Family / Newar Family Attire

❤️🙏 Thank you for supporting Newar culture!

#newarfamilyattire #newarculture #hakupatasi #newarfashion #traditionalwear    ",1328,12,171,26500,2026-04-15 07:20:24+00:00,"New Handmade Newari Chaubandi Cholo Available with Newari Sari🍒✨ Set ❤️ ✨ Handmade Cholo in Customize Size Available 💎 High Quality Finishing 🌸 Perfect for Cultural Wear, Festivals & Daily Elegance 📩 DM us to place your order 📦 Delivery All Over Nepal ✈️🌎 Worldwide Shipping Available ✨ Wear our beautiful Newa attire, share your photos with us & enjoy FREE collaboration + grow your profile with us! 📞 WhatsApp/Viber: 980-8832228 📷 Instagram: / 🎵 TikTok: 📘 Facebook: Newar Family / Newar Family Attire ❤️🙏 Thank you for supporting Newar culture! #newarfamilyattire #newarculture #hakupatasi #newarfashion #traditionalwear",True,English
TikTok,"NEW INN!! 💙🪞💛
•Corset Kurti 
•Premium cotton fabric 
•Size - S , M , L & XL 
#fyp #baesicfashion #shortkurtis #madeinnepal #festivekurtiswithbaesicfashion #trending #festiveseason #nepalitiktok ",17800,100,2623,583100,2025-09-21 03:03:05+00:00,"NEW INN!! 💙🪞💛 •Corset Kurti •Premium cotton fabric •Size - S , M , L & XL #fyp #baesicfashion #shortkurtis #madeinnepal #festivekurtiswithbaesicfashion #trending #festiveseason #nepalitiktok",True,English
TikTok,"Elegance stitched by hand.
Step into the spotlight with our party wear long kurta, beautifully hand-embroidered to add timeless charm and grace. Perfect for celebrations, special evenings, and festive vibes.

Now available at Glam Fashion Nepal — shipping worldwide.

#GlamFashionNepal #HandEmbroidery #PartyWearKurta #EthnicElegance #NepaliFashion #KurtaStyle #FestiveLook",527,14,2,11500,2026-04-17 11:05:14+00:00,"Elegance stitched by hand. Step into the spotlight with our party wear long kurta, beautifully hand-embroidered to add timeless charm and grace. Perfect for celebrations, special evenings, and festive vibes. Now available at Glam Fashion Nepal — shipping worldwide. #GlamFashionNepal #HandEmbroidery #PartyWearKurta #EthnicElegance #NepaliFashion #KurtaStyle #FestiveLook",True,English
TikTok,"✨ Turn heads this season with our stunning lehenga collection! ✨
Now available in Basundhara, Kathmandu 🇳🇵

From elegant embroidery to vibrant colors, find the perfect outfit for weddings, parties & festive vibes 💃
Visit us today and shine like never before!

#LehengaLove #KathmanduFashion #BridalStyle #EthnicWear #NepalFashion ",3,0,0,176,2026-03-22 19:33:56+00:00,"✨ Turn heads this season with our stunning lehenga collection! ✨ Now available in Basundhara, Kathmandu 🇳🇵 From elegant embroidery to vibrant colors, find the perfect outfit for weddings, parties & festive vibes 💃 Visit us today and shine like never before! #LehengaLove #KathmanduFashion #BridalStyle #EthnicWear #NepalFashion",True,English
TikTok,"Celebrate this New Year in style with our premium Nepali print t-shirts! Bold, cultural, and made for the festive spirit. Limited stock – grab yours now!

#NepaliNewYear #HappyNewYear #NepaliStyle #MadeInNepal #NepaliTshirt #HighQualityWear #FestivalVibes #NepalFashion #CulturalWear #SupportLocal #NewYearLook #NepaliPrint #EthnicVibes #tccperth #boutique #perth",50,4,34,5404,2025-04-12 03:10:50+00:00,"Celebrate this New Year in style with our premium Nepali print t-shirts! Bold, cultural, and made for the festive spirit. Limited stock – grab yours now! #NepaliNewYear #HappyNewYear #NepaliStyle #MadeInNepal #NepaliTshirt #HighQualityWear #FestivalVibes #NepalFashion #CulturalWear #SupportLocal #NewYearLook #NepaliPrint #EthnicVibes #tccperth #boutique #perth",True,English
TikTok,Restocked our most demanded set New arrival original Ramas kurthi premium quality anarkali kurtha set  available #white #pink  #sharara #kurthaset #festivefashion #dashai #tihar #kurthasurwal #latestdesign #festivalwear #cottonkurti #fyp #trending #sydney #nepal #anarkalisuit #onlineshop #kurtisconner #smallbusiness ,721,59,848,180100,2024-10-23 06:42:26+00:00,Restocked our most demanded set New arrival original Ramas kurthi premium quality anarkali kurtha set available #white #pink #sharara #kurthaset #festivefashion #dashai #tihar #kurthasurwal #latestdesign #festivalwear #cottonkurti #fyp #trending #sydney #nepal #anarkalisuit #onlineshop #kurtisconner #smallbusiness,True,English
TikTok,It was my outfit for Nepal festival 🇳🇵#nepalfestival2025 #tamangdress ,370,17,5,4700,2025-03-18 05:54:51+00:00,It was my outfit for Nepal festival 🇳🇵#nepalfestival2025 #tamangdress,True,English
TikTok,"Nepali Lok Fusion at Nepal Tattoo Convention 2026
@Amit jung Gorkhey
#nepaltattooconvention #fyp #music #trending #fusion ",330,15,16,8776,2026-04-12 03:08:56+00:00,Nepali Lok Fusion at Nepal Tattoo Convention 2026 jung Gorkhey #nepaltattooconvention #fyp #music #trending #fusion,True,English
TikTok,"Waacking in nepal fusion 🇳🇵
If you know you know 😮‍💨
#zesstyflow #waacking #nepal ",14500,62,287,257300,2026-01-07 05:32:22+00:00,Waacking in nepal fusion 🇳🇵 If you know you know 😮‍💨 #zesstyflow #waacking #nepal,True,English
TikTok,"Nepali Fusion Series: Episode 1. Is this the ultimate Nepalese momo fusion? 👀 

I’m kicking off my new series with a recipe inspired by one of our most beloved Nepali food: momo. Think of this as a “Momo-Taco” fusion.

If you’ve ever struggled with the art of wrapping momo, don’t worry, I’ve got you. This dish gives you all those traditional flavors of momo without the stress. We’re using a juicy pork filling packed with fresh ginger notes, just like my family makes.

We’re taking traditional Nepalese pork filling. And instead of steaming, we’re pan-searing these for that crispy, golden finish. Then, we coat them in a vibrant achaar made from tomato and toasted sesame also known as “Till” in Nepali. It’s quick, it’s punchy, and it tastes like a classic fried pork momo with achaar 🤤.

You’ve seriously got to try this one. You can find the full recipe over on my Substack! Link is in my bio ❤️‍🔥",6866,117,1408,150700,2026-03-01 19:04:39+00:00,"Nepali Fusion Series: Episode 1. Is this the ultimate Nepalese momo fusion? 👀 I’m kicking off my new series with a recipe inspired by one of our most beloved Nepali food: momo. Think of this as a “Momo-Taco” fusion. If you’ve ever struggled with the art of wrapping momo, don’t worry, I’ve got you. This dish gives you all those traditional flavors of momo without the stress. We’re using a juicy pork filling packed with fresh ginger notes, just like my family makes. We’re taking traditional Nepalese pork filling. And instead of steaming, we’re pan-searing these for that crispy, golden finish. Then, we coat them in a vibrant achaar made from tomato and toasted sesame also known as “Till” in Nepali. It’s quick, it’s punchy, and it tastes like a classic fried pork momo with achaar 🤤. You’ve seriously got to try this one. You can find the full recipe over on my Substack! Link is in my bio ❤️‍🔥",True,English
TikTok,Arabic & Nepali fusion #nepal #viral #nepalimusic #nepalitiktok ,16,4,1,338,2026-04-22 23:29:36+00:00,Arabic & Nepali fusion #nepal #viral #nepalimusic #nepalitiktok,True,English
