platform,phase,source,text,likes,comments,shares,views,date,pre_sentiment,age,text_clean,language,fashion_category
TikTok,Phase2,Nepal_Primary,"What is Dhaka textile?   - Dhaka is a handwoven textile traditionally made by Limbu women of eastern Nepal—especially in the districts of Taplejung, Panchthar, and Ilam. The process is highly skilled and passed down through generations. #dhakatextilefromnepal #limbudhaka ",2480,156,233,27100,2025-12-03T07:49:53.000Z,,,"What is Dhaka textile? - Dhaka is a handwoven textile traditionally made by Limbu women of eastern Nepal—especially in the districts of Taplejung, Panchthar, and Ilam. The process is highly skilled and passed down through generations. #dhakatextilefromnepal #limbudhaka",English,Traditional/Ethnic
TikTok,Phase2,Nepal_Primary,#नेपाली #hendmade #jutta #chapple #सिप_सिकौ_स्वरोजगार_बनौ ,247,15,17,4441,2026-05-29T01:48:47.000Z,,,#नेपाली #hendmade #jutta #chapple #सिप_सिकौ_स्वरोजगार_बनौ,Nepali,General Fashion
TikTok,Phase2,Nepal_Primary,"अमेरिकामा ढाकाका कपडा, बनुको होम बिजनेस...@apurba.essence",241,17,17,7612,2026-03-13T21:03:13.000Z,,,"अमेरिकामा ढाकाका कपडा, बनुको होम बिजनेस....essence",Nepali,General Fashion
TikTok,Phase2,Nepal_Primary,Nepali Traditional Hand woven Dhaka textile - Limbu Fabrics @kalpanayonghang37  #handmade #indiginus #limbu #textile #nepal ,1505,101,116,14500,2024-12-03T10:57:40.000Z,,,Nepali Traditional Hand woven Dhaka textile - Limbu Fabrics #handmade #indiginus #limbu #textile #nepal,English,Traditional/Ethnic
TikTok,Phase2,Nepal_Primary,Dhaka is a fabric that was specially made on palpa district.this design of Dhaka is famous on both Bahun and chettri. but it is also worn by many communities (only cholo) Newar magar limbu. whereas the eastern Dhaka was originally from the limbu community but this western palpali Dhaka has no origin and the laliguras Dhaka prints origin is from chettri #dhakafabric #bahundress ,585,17,53,8531,2026-04-08T06:31:41.000Z,,,Dhaka is a fabric that was specially made on palpa district.this design of Dhaka is famous on both Bahun and chettri. but it is also worn by many communities (only cholo) Newar magar limbu. whereas the eastern Dhaka was originally from the limbu community but this western palpali Dhaka has no origin and the laliguras Dhaka prints origin is from chettri #dhakafabric #bahundress,English,Traditional/Ethnic
TikTok,Phase2,Nepal_Primary,आफ्नो चाहना अनुसारको डिजाइनमा बनाएर लगाउन सकिने ढाका कपडा बिभिन्न रङ बुट्टामा उपलभ्ध छ...#ojaswidhaka9862627654 #Damak #Haateship #maulikpan #Nepalipan ,228,34,2,923,2026-05-31T12:45:06.000Z,,,आफ्नो चाहना अनुसारको डिजाइनमा बनाएर लगाउन सकिने ढाका कपडा बिभिन्न रङ बुट्टामा उपलभ्ध छ...#ojaswidhaka9862627654 #Damak #Haateship #maulikpan #Nepalipan,Nepali,Traditional/Ethnic
TikTok,Phase2,Nepal_Primary,#creatorsearchinsights #fouryoupage #cultural #dress #women ware @Four A Collecti @Aitee limbu @4A collection @chinta2thulung ,57,6,7,823,2026-05-16T13:24:54.000Z,,,#creatorsearchinsights #fouryoupage #cultural #dress #women ware A Collecti limbu collection,English,Traditional/Ethnic
TikTok,Phase2,Nepal_Primary,"🛑 Gucci र Prada लाई टक्कर दिने पाल्पाली ढाकाको 'Global' साम्राज्य! 🇳🇵🌏🤯
हामी 'Branded' भन्दै डलर विदेश पठाउँछौँ, तर के तपाईँलाई थाहा छ— हाम्रो पाल्पाली ढाका आज पेरिसको फेशन शोमा 'Luxury' ब्राण्ड बनेको छ? 🧠🔥
कुनै समय 'डुप्लिकेट' को बिगबिगीले डुब्न लागेको यो उद्योग कसरी संसारकै नम्बर १ बन्यो? ३ कडा विजनेस लोजिक:
1️⃣ Modern Swag: ढाका भनेको 'टोपी' मात्र होइन। आज यसको सुट, पाइन्ट र महँगा ह्यान्डब्यागले पेरिसका शोरुमहरू कब्जा गर्दैछन्। 👔👜
2️⃣ Handmade Power: संसार आज 'प्राकृतिक र हाते बुना' कपडाको भोको छ। विदेशीहरू नेपाली ढाकाको 'Handmade' ट्यागका लागि प्रिमियम मूल्य तिर्न तयार छन्। 🎖️💎
3️⃣ Premium Branding: नेपाली डिजाइनरहरूले यसलाई एउटा 'Heritage Brand' बनाएर विश्वका महँगा वेबसाइटहरूमा टल्काए। 🛡️📈
निष्कर्ष: हाम्रो माटोमा 'हिरा' छ साथी, मात्र हामीलाई त्यसको 'हैसियत' बनाउन आउनुपर्छ। 💪🇳🇵
👇 तपाईंको विचारमा?
नेपाली ढाका १ (सानको लागि लगाउने) कि २ (फेसनको लागि)?
आफ्नो हैसियत कमेन्टमा देखाउनुहोस! १ कि २? ⬇️
🔴 Follow for Part 30: यस्तै  'Brutal Truths' को लागि मलाई Follow गर्नुहोला। #LahureyToChaurey

#PalpaliDhaka #SuccessStory#NepalBusiness #MadeInNepal  #dhakatopi   #NepalEconomy #nepali #nepalitiktok",5139,31,120,100200,2026-02-25T11:30:00.000Z,,,"🛑 Gucci र Prada लाई टक्कर दिने पाल्पाली ढाकाको 'Global' साम्राज्य! 🇳🇵🌏🤯 हामी 'Branded' भन्दै डलर विदेश पठाउँछौँ, तर के तपाईँलाई थाहा छ— हाम्रो पाल्पाली ढाका आज पेरिसको फेशन शोमा 'Luxury' ब्राण्ड बनेको छ? 🧠🔥 कुनै समय 'डुप्लिकेट' को बिगबिगीले डुब्न लागेको यो उद्योग कसरी संसारकै नम्बर १ बन्यो? ३ कडा विजनेस लोजिक: 1️⃣ Modern Swag: ढाका भनेको 'टोपी' मात्र होइन। आज यसको सुट, पाइन्ट र महँगा ह्यान्डब्यागले पेरिसका शोरुमहरू कब्जा गर्दैछन्। 👔👜 2️⃣ Handmade Power: संसार आज 'प्राकृतिक र हाते बुना' कपडाको भोको छ। विदेशीहरू नेपाली ढाकाको 'Handmade' ट्यागका लागि प्रिमियम मूल्य तिर्न तयार छन्। 🎖️💎 3️⃣ Premium Branding: नेपाली डिजाइनरहरूले यसलाई एउटा 'Heritage Brand' बनाएर विश्वका महँगा वेबसाइटहरूमा टल्काए। 🛡️📈 निष्कर्ष: हाम्रो माटोमा 'हिरा' छ साथी, मात्र हामीलाई त्यसको 'हैसियत' बनाउन आउनुपर्छ। 💪🇳🇵 👇 तपाईंको विचारमा? नेपाली ढाका १ (सानको लागि लगाउने) कि २ (फेसनको लागि)? आफ्नो हैसियत कमेन्टमा देखाउनुहोस! १ कि २? ⬇️ 🔴 Follow for Part 30: यस्तै 'Brutal Truths' को लागि मलाई Follow गर्नुहोला। #LahureyToChaurey #PalpaliDhaka #SuccessStory#NepalBusiness #MadeInNepal #dhakatopi #NepalEconomy #nepali #nepalitiktok",Nepali,Traditional/Ethnic
TikTok,Phase2,Nepal_Primary,#dhakafabric  in Indra chowk✨,238,13,72,9896,2025-12-07T09:16:25.000Z,,,#dhakafabric in Indra chowk✨,English,Traditional/Ethnic
TikTok,Phase2,Nepal_Primary,colour can be customised #preorder#simriksworld🌍 #limbudress#mekhli#foryou #nepalioutfitinmalta ,640,17,477,63100,2024-12-24T14:56:41.000Z,,,colour can be customised #preorder#simriksworld🌍 #limbudress#mekhli#foryou #nepalioutfitinmalta,English,Formal/Professional
TikTok,Phase2,Nepal_Primary,ढाका सारी #luckytextile #culturaldressfactory #fyp#goviral#nepalidhakasari@rameshnemkul ,13900,162,743,849700,2026-03-04T10:17:19.000Z,,,ढाका सारी #luckytextile #culturaldressfactory #fyp#goviral#nepalidhakasari,Nepali,Traditional/Ethnic
TikTok,Phase2,Nepal_Primary,"Viral kurti top but nepali pan in every creation#Dhaka fabric 🌸

#sanginascreation #dmtoorder📩oninstagram #deliveryallovernepal🇳🇵worldwideshipping 🇳🇵#creatorsearchinsights @rupalungelimagar @🫀 ",119,5,6,2999,2026-05-06T08:37:27.000Z,,,Viral kurti top but nepali pan in every creation#Dhaka fabric 🌸 #sanginascreation #dmtoorder📩oninstagram #deliveryallovernepal🇳🇵worldwideshipping 🇳🇵#creatorsearchinsights @🫀,English,Traditional/Ethnic
TikTok,Phase2,Nepal_Primary,Nepali Dhaka Topi #nepal #nepalnow #travelnepal #kathmandu ,61100,139,836,851000,2023-05-18T11:48:32.000Z,,,Nepali Dhaka Topi #nepal #nepalnow #travelnepal #kathmandu,English,Traditional/Ethnic
TikTok,Phase2,Nepal_Primary,"Not just clothing. Dhaka Heritage is a bridge between tradition and modern life, made to keep our heritage alive in every home.
#foryou #handmade #madeinnepal #nepaliinaustralia #nepalidhakacotton ",16,1,3,1552,2025-07-16T01:45:37.000Z,,,"Not just clothing. Dhaka Heritage is a bridge between tradition and modern life, made to keep our heritage alive in every home. #foryou #handmade #madeinnepal #nepaliinaustralia #nepalidhakacotton",English,Traditional/Ethnic
TikTok,Phase2,Nepal_Primary,#dhaka #nepaliclothes #nepaliculture #uknepali #uknepalimuser🇳🇵🇬🇧 #nepalitiktok dm to order! ,136,4,5,8712,2024-10-17T17:25:45.000Z,,,#dhaka #nepaliclothes #nepaliculture #uknepali #uknepalimuser🇳🇵🇬🇧 #nepalitiktok dm to order!,English,Traditional/Ethnic
TikTok,Phase2,Nepal_Primary,Dhaka ko saree available with the set! Get it now! #dhakasaree #mariyafashion #foryoupage #limbudress #nepalitiktok ,1645,9,217,59300,2025-09-20T23:46:40.000Z,,,Dhaka ko saree available with the set! Get it now! #dhakasaree #mariyafashion #foryoupage #limbudress #nepalitiktok,English,Traditional/Ethnic
TikTok,Phase2,Nepal_Primary,"New dhaka sare collection🥰🙏🏻
main page : @aura_couture 
Dharan-13,zeropoint
📞 9810078819/9704507533
#foryou #dhakasare #auracouturedharan #traditional #chaubandi ",363,1,20,5930,2026-05-22T05:55:58.000Z,,,"New dhaka sare collection🥰🙏🏻 main page : Dharan-13,zeropoint 📞 9810078819/9704507533 #foryou #dhakasare #auracouturedharan #traditional #chaubandi",English,Traditional/Ethnic
TikTok,Phase2,Nepal_Primary,"✨ Beautiful Dhaka Saree & Coat ✨@Nana clothing & gift 
📍 Harrisburg, PA
📦 Deliver all over USA
☎️ 317-954-6710
#fyp #nepali #interacialcouple #nepalitraditionalwear #dhakatopi ",186100,1582,1702,2800000,2025-09-17T14:11:13.000Z,,,"✨ Beautiful Dhaka Saree & Coat ✨ clothing & gift 📍 Harrisburg, PA 📦 Deliver all over USA ☎️ 317-954-6710 #fyp #nepali #interacialcouple #nepalitraditionalwear #dhakatopi",English,Traditional/Ethnic
TikTok,Phase2,Nepal_Primary,Quick grwm for work :) #grwm #morningroutine #skincare #makeup,424800,2175,2068,2900000,2022-01-07T15:52:20.000Z,,,Quick grwm for work :) #grwm #morningroutine #skincare #makeup,English,Western/Casual
TikTok,Phase2,Nepal_Primary,Reply to @sm0lbunni Getting dressed in all my Victorian layers! #historicalfashion #victorian #cottagecore #fy #magic #grwm #getdressedwithme #fyp,3300000,23000,26200,18900000,2021-12-02T02:04:45.000Z,,,Reply to Getting dressed in all my Victorian layers! #historicalfashion #victorian #cottagecore #fy #magic #grwm #getdressedwithme #fyp,English,Western/Casual
TikTok,Phase2,Nepal_Primary,GRWM 🙂 #DisneyPlusVoices #boostofhope #fypシ #EveryKiss #StepandFlex,3100000,27800,22400,15500000,2022-01-08T01:36:05.000Z,,,GRWM 🙂 #DisneyPlusVoices #boostofhope #fypシ #EveryKiss #StepandFlex,English,Western/Casual
TikTok,Phase2,Nepal_Primary,Blue baby 💙🦋 #greenscreen #makeup #makeuptutorial #makeuproutine #grwm #fyp #onesizebeauty #viral @patrickstarrr @onesize,538300,6303,8295,4900000,2021-12-14T18:54:03.000Z,,,Blue baby 💙🦋 #greenscreen #makeup #makeuptutorial #makeuproutine #grwm #fyp #onesizebeauty #viral,English,Western/Casual
TikTok,Phase2,Nepal_Primary,"Get ready with me, tour edition!#GRWM #Reba #Glam #Fancy",344300,7186,4341,2600000,2022-01-21T18:53:55.000Z,,,"Get ready with me, tour edition!#GRWM #Reba #Glam #Fancy",English,Western/Casual
TikTok,Phase2,Nepal_Primary,#grwm to present in my one graduate class today #ootd #mensfashion #style #vintage #thrifting,1300000,3697,9963,8400000,2021-12-14T16:31:41.000Z,,,#grwm to present in my one graduate class today #ootd #mensfashion #style #vintage #thrifting,English,Western/Casual
TikTok,Phase2,Nepal_Primary,GRWM date night ✨,34100,145,93,475400,2022-01-10T18:53:51.000Z,,,GRWM date night ✨,English,Western/Casual
TikTok,Phase2,Nepal_Primary,grwm gym edition 🏋🏽‍♀️ #fyp #foryou #gym #couple,485100,1595,13700,3700000,2022-01-10T21:44:04.000Z,,,grwm gym edition 🏋🏽‍♀️ #fyp #foryou #gym #couple,English,Western/Casual
TikTok,Phase2,Nepal_Primary,Tonight’s look for free drinks & a meal on behalf of the patriarchy with the girls 💅#grwm #ootd #fashion #nyc Jumpsuit: @Nadine Merabi  🖤,1800000,4029,6122,9200000,2022-01-10T03:00:44.000Z,,,Tonight’s look for free drinks & a meal on behalf of the patriarchy with the girls 💅#grwm #ootd #fashion #nyc Jumpsuit: Merabi 🖤,English,Western/Casual
TikTok,Phase2,Nepal_Primary,GRWM: Lunch & Family Photos #hairstyle #desi #pakistani #tutorial #grwmroutine,112300,394,382,1000000,2021-12-30T15:04:22.000Z,,,GRWM: Lunch & Family Photos #hairstyle #desi #pakistani #tutorial #grwmroutine,English,Western/Casual
TikTok,Phase2,Nepal_Primary,mini grwm 🖤 #curvy #grwm #fyp #foryoupage #ootn  #makeabunchhappen #plussizeedition,22800,316,74,286100,2021-12-26T14:37:24.000Z,,,mini grwm 🖤 #curvy #grwm #fyp #foryoupage #ootn #makeabunchhappen #plussizeedition,English,Western/Casual
TikTok,Phase2,Nepal_Primary,Ryder Bird picks out an outfit to wear to the Lake: “Twee Style” #twee #tweestyle #grwm,2000000,9236,30600,10500000,2022-01-12T20:02:12.000Z,,,Ryder Bird picks out an outfit to wear to the Lake: “Twee Style” #twee #tweestyle #grwm,English,Western/Casual
TikTok,Phase2,Nepal_Primary,One of my most requested videos…,231100,367,892,1400000,2026-05-28T19:09:15.000Z,,,One of my most requested videos…,English,General Fashion
TikTok,Phase2,Nepal_Primary,"Get ready with me asmr edition 🪷✨
#kbeauty #asmr #grwm #makeup #fyp

@PURCELL US @dasique US @Unleashia Global @SKIN1004 US @Colorgram US @퓌(fwee) ",1556,39,57,11500,2026-06-01T14:03:59.000Z,,,Get ready with me asmr edition 🪷✨ #kbeauty #asmr #grwm #makeup #fyp US US Global US US (fwee),English,Western/Casual
TikTok,Phase2,Nepal_Primary,HAPPY NATIONALS DAY 1!!! #volleyball #grwm #grwmforschool ,65300,189,394,445200,2026-05-25T14:38:43.000Z,,,HAPPY NATIONALS DAY 1!!! #volleyball #grwm #grwmforschool,English,Western/Casual
TikTok,Phase2,Nepal_Primary,speedy grwm!! 🪽 #grwm #makeup #girlblogger #microinfluencer #getreadywithme ,73600,321,935,280800,2026-05-28T14:38:25.000Z,,,speedy grwm!! 🪽 #grwm #makeup #girlblogger #microinfluencer #getreadywithme,English,Western/Casual
TikTok,Phase2,Nepal_Primary,get ready with me for school!!🚌✏️✂️#grwm #routine #makeup #jesuslovesyou #school ,128700,702,407,717600,2026-05-14T11:28:09.000Z,,,get ready with me for school!!🚌✏️✂️#grwm #routine #makeup #jesuslovesyou #school,English,Western/Casual
TikTok,Phase2,Nepal_Primary,@Dai Chiya Thankyou bhai for the tea 🤗 cheto ayouchu mama ghar ani ghumnu parcha Huss  #tea #nepaliproduct #nepalibrand #madeinnepal #chiya ,1401,59,36,25200,2026-05-24T09:31:29.000Z,,,Chiya Thankyou bhai for the tea 🤗 cheto ayouchu mama ghar ani ghumnu parcha Huss #tea #nepaliproduct #nepalibrand #madeinnepal #chiya,English,Accessories
TikTok,Phase2,Nepal_Primary,"🇳🇵✈️ Bidesh ma basne harule yo feeling pakkai bujhchan...

Ghar ko maya, aafno manche ko yaad, ra photo herera matra chitta bujhaune dinharu... 💔
a memory turned into something real. ✨

👇 Tag that one person who would cry receiving this.❤️ 🎁 

#TwoSoulsStudio #MadeInNepal #FirstInNepal
#CustomStatue #3DArtNepal 
 ",3533,112,428,112500,2026-05-30T09:29:41.000Z,,,"🇳🇵✈️ Bidesh ma basne harule yo feeling pakkai bujhchan... Ghar ko maya, aafno manche ko yaad, ra photo herera matra chitta bujhaune dinharu... 💔 a memory turned into something real. ✨ 👇 Tag that one person who would cry receiving this.❤️ 🎁 #TwoSoulsStudio #MadeInNepal #FirstInNepal #CustomStatue #3DArtNepal",English,General Fashion
TikTok,Phase2,Nepal_Primary,#surakshyaadhikari #supportnepaliproduct #madeinnepal #currenthotandspicy #yasodhafoods @yashodafoods ,1788,24,20,30300,2026-05-19T13:32:12.000Z,,,#surakshyaadhikari #supportnepaliproduct #madeinnepal #currenthotandspicy #yasodhafoods,English,General Fashion
TikTok,Phase2,Nepal_Primary,"Remo Dsouza unboxing HUBA Collection, all the way from Nepal. #hubanepal #madeinnepa ",23400,100,713,602900,2026-05-20T13:09:03.000Z,,,"Remo Dsouza unboxing HUBA Collection, all the way from Nepal. #hubanepal #madeinnepa",English,General Fashion
TikTok,Phase2,Nepal_Primary,"STITCHED LOAFERS 
Now available.

#pailaah #nepalibrand #fashion #shoes #fyp ",283,9,16,5832,2026-06-01T02:52:04.000Z,,,STITCHED LOAFERS Now available. #pailaah #nepalibrand #fashion #shoes #fyp,English,Accessories
TikTok,Phase2,Nepal_Primary,"one day we’ll have an actual store fr😭 

#madeinnepal #clothingbrand #nepaliclothingbrand #womenswear #smallbusinessnepal ",1672,9,75,55400,2026-05-28T13:51:41.000Z,,,one day we’ll have an actual store fr😭 #madeinnepal #clothingbrand #nepaliclothingbrand #womenswear #smallbusinessnepal,English,Accessories
TikTok,Phase2,Nepal_Primary,"🇳🇵 Proudly made in Nepal.
Invisible VPN is now available on Google Play Store and Chrome Web Store.
#TechFromNepal #MadeInNepal
#tiktok #virał #instagram #love #explorepage #trending #explore #fyp #like #memes #follow #instagood #reels #music #youtube #likeforlikes #fashion #followforfollowback #tiktokindonesia #funny #meme #photography #foryou #likes #tiktokviral #dance #video #comedy #tiktokers #india",40,12,104,1742,2026-05-26T12:14:57.000Z,,,🇳🇵 Proudly made in Nepal. Invisible VPN is now available on Google Play Store and Chrome Web Store. #TechFromNepal #MadeInNepal #tiktok #virał #instagram #love #explorepage #trending #explore #fyp #like #memes #follow #instagood #reels #music #youtube #likeforlikes #fashion #followforfollowback #tiktokindonesia #funny #meme #photography #foryou #likes #tiktokviral #dance #video #comedy #tiktokers #india,English,General Fashion
TikTok,Phase2,Nepal_Primary,"Balen Shah wearing Goldstar shoes in Parliament became more than a fashion detail, it was seen as a symbolic endorsement of “Made in Nepal” products.  We should all learn from him 🙏🏽🙏🏽🙏🏽#tiktoknepal #nepalidomesticproducts#goldstar #caliber #balenshah@Balen Shah ",321,13,5,15900,2026-05-31T04:38:10.000Z,,,"Balen Shah wearing Goldstar shoes in Parliament became more than a fashion detail, it was seen as a symbolic endorsement of “Made in Nepal” products. We should all learn from him 🙏🏽🙏🏽🙏🏽#tiktoknepal #nepalidomesticproducts#goldstar #caliber #balenshah Shah",English,Accessories
TikTok,Phase2,Nepal_Primary,Makkusé’s special hard candy known as Pustakari. Order it now. #makkuse  #hardcandy #madeinnepal  #simplyscrumptious  #madeinnepal  #nepalisweets  #nepal  #fy   #fyp #fypnepal  #sweets  #madewithlove  #spreadlove  #peace  #,15900,118,675,374400,2022-12-14T11:33:12.000Z,,,Makkusé’s special hard candy known as Pustakari. Order it now. #makkuse #hardcandy #madeinnepal #simplyscrumptious #madeinnepal #nepalisweets #nepal #fy #fyp #fypnepal #sweets #madewithlove #spreadlove #peace #,English,General Fashion
TikTok,Phase2,Nepal_Primary,"Made In Nepal. नाम नै काफी छ।
#madeinnepal #Nepaleseinuk #trending #nepaliproduct #nepalimusic ",42,5,14,1120,2026-05-01T16:17:27.000Z,,,Made In Nepal. नाम नै काफी छ। #madeinnepal #Nepaleseinuk #trending #nepaliproduct #nepalimusic,Nepali,General Fashion
TikTok,Phase2,Nepal_Primary,Honey Sachet Packaging 🐝🇳🇵Perhaps first in Nepal to make honey in these fancy sachets #HaanulFoods 👏👏👏  #proudlymadeinNepal #honey #मह #नेपाल 🇳🇵🇳🇵🇳🇵,576,5,131,41400,2026-05-31T10:20:17.000Z,,,Honey Sachet Packaging 🐝🇳🇵Perhaps first in Nepal to make honey in these fancy sachets #HaanulFoods 👏👏👏 #proudlymadeinNepal #honey #मह #नेपाल 🇳🇵🇳🇵🇳🇵,Nepali,General Fashion
TikTok,Phase2,Nepal_Primary,"S model Bed comes with Double queen size along with single side box.
For order contact us on WhatsApp #bed #mattress #furniture #ishaneshworfurniture #Beddesign ",1792,117,173,72600,2026-05-28T11:01:40.000Z,,,S model Bed comes with Double queen size along with single side box. For order contact us on WhatsApp #bed #mattress #furniture #ishaneshworfurniture #Beddesign,English,General Fashion
TikTok,Phase2,Nepal_Primary,Made in Nepal..           #viral #fyp #foryoupage #fypシ゚viral #fypツ ,468,11,10,8901,2026-05-17T23:15:54.000Z,,,Made in Nepal.. #viral #fyp #foryoupage #fypシ゚viral #fypツ,English,General Fashion
TikTok,Phase2,Nepal_Primary,"“Some gifts get forgotten. 🎁
Some memories become part of your room forever. ❤️✨
A tiny piece of love, frozen in time. 🫶🏠”

Custom anniversary statues made from your real moments. ✨

DM to create yours.”🏷️ Tag someone you'd gift this to
#TwoSoulsStudio #MadelnNepal #FirstInNepal #CustomStatue #3DArtNepal ",12900,549,2658,447700,2026-05-14T11:09:48.000Z,,,"“Some gifts get forgotten. 🎁 Some memories become part of your room forever. ❤️✨ A tiny piece of love, frozen in time. 🫶🏠” Custom anniversary statues made from your real moments. ✨ DM to create yours.”🏷️ Tag someone you'd gift this to #TwoSoulsStudio #MadelnNepal #FirstInNepal #CustomStatue #3DArtNepal",English,General Fashion
TikTok,Phase2,Nepal_Primary,Huba new summer collection is out now. #huba #junedreviews #madeinnepal #nepaliclothingbrand #best ,3858,25,96,124600,2026-03-13T12:29:58.000Z,,,Huba new summer collection is out now. #huba #junedreviews #madeinnepal #nepaliclothingbrand #best,English,Accessories
TikTok,Phase2,Nepal_Primary,"Behind every KTM product is a commitment to quality, consistency, and authentic Nepali taste. Hear factory owner Raju Chaurasia share the journey, values, and dedication that go into products proudly Made in Nepal 🇳🇵 #nepalitiktok #spicy #ktm #fyp #nepaleseinuk ",22,8,14,872,2026-05-31T20:08:50.000Z,,,"Behind every KTM product is a commitment to quality, consistency, and authentic Nepali taste. Hear factory owner Raju Chaurasia share the journey, values, and dedication that go into products proudly Made in Nepal 🇳🇵 #nepalitiktok #spicy #ktm #fyp #nepaleseinuk",English,General Fashion
TikTok,Phase2,Nepal_Primary,💛 #fyp #madeinnepal #tiktok ,492,6,132,8106,2026-02-11T03:05:05.000Z,,,💛 #fyp #madeinnepal #tiktok,English,General Fashion
TikTok,Phase2,Nepal_Primary,"Made in Nepal, support nepali products, hand carved sha window

#foryou #goviral #aakhijhayal #nepaliwoodcarving #decoration ",759,63,324,93100,2023-11-22T08:29:02.000Z,,,"Made in Nepal, support nepali products, hand carved sha window #foryou #goviral #aakhijhayal #nepaliwoodcarving #decoration",English,General Fashion
TikTok,Phase2,Nepal_Primary,Available at Saajh pahiran#viral #trendin #suit #kurt #tiktok @SherlynSheryf143 @JNE0104🇳🇵🇺🇸 @Numa Adhikari Dahal @Manju Sapkota @satyamraax ,424,16,13,4941,2025-11-09T13:56:24.000Z,,,Available at Saajh pahiran#viral #trendin #suit #kurt #tiktok 🇳🇵🇺🇸 Adhikari Dahal Sapkota,English,Traditional/Ethnic
TikTok,Phase2,Nepal_Primary,#traditionalwear #blouseoutfit #available #nepaliwear #saanjhpahiran @JNE0104🇳🇵🇺🇸 @SherlynSheryf143 ,61,9,8,792,2025-08-16T15:44:00.000Z,,,#traditionalwear #blouseoutfit #available #nepaliwear #saanjhpahiran 🇳🇵🇺🇸,English,Traditional/Ethnic
TikTok,Phase2,Nepal_Primary,"Sari available on saajhpahiran 
Contact for more details dm us contact number is on bio #traditionalwear #fashionoutfits #followus #growmyaccount✅♥️♥️♥️ #thankyouforwatching @SherlynSheryf143 @vivani0702 @JNE0104🇳🇵🇺🇸 ",42,10,5,566,2025-08-17T19:41:02.000Z,,,Sari available on saajhpahiran Contact for more details dm us contact number is on bio #traditionalwear #fashionoutfits #followus #growmyaccount✅♥️♥️♥️ #thankyouforwatching 🇳🇵🇺🇸,English,Traditional/Ethnic
TikTok,Phase2,Nepal_Primary,Available at Saajh pahiran#viral #trending #kurta #traditional #tiktok @SherlynSheryf143 @JNE0104🇳🇵🇺🇸 @anju1o @Numa Adhikari Dahal @Manju Sapkota ,152,8,5,3745,2025-11-09T13:47:59.000Z,,,Available at Saajh pahiran#viral #trending #kurta #traditional #tiktok 🇳🇵🇺🇸 Adhikari Dahal Sapkota,English,Traditional/Ethnic
TikTok,Phase2,Nepal_Primary,"Namaste Everyone !!!

Nepali people living in UK please help me out 🇳🇵✨

##please comment products that you wish it was easily accessible in UK at affordable cost.

I want to hear your thoughts 💌🫶🏻

#NepalilivinginUK #nepali #nepaleseproduct #humblerequest #comment #support #sajilopahiraan #nepal #🇳🇵 ",353,74,21,11500,2025-06-11T19:41:43.000Z,,,Namaste Everyone !!! Nepali people living in UK please help me out 🇳🇵✨ ##please comment products that you wish it was easily accessible in UK at affordable cost. I want to hear your thoughts 💌🫶🏻 #NepalilivinginUK #nepali #nepaleseproduct #humblerequest #comment #support #sajilopahiraan #nepal #🇳🇵,English,General Fashion
TikTok,Phase2,Nepal_Primary,"Contact for more details and the contact information is on bio 
Size: XS/M/L Available now #saajhpahiran #creatorsearchinsights #availablenow #followandlikeshare❤️❤️ #thankyouforwatching @SherlynSheryf143 @JNE0104🇳🇵🇺🇸 @anju1o @Lakshmee @Manju Sapkota ",29,7,5,479,2025-11-09T01:44:38.000Z,,,Contact for more details and the contact information is on bio Size: XS/M/L Available now #saajhpahiran #creatorsearchinsights #availablenow #followandlikeshare❤️❤️ #thankyouforwatching 🇳🇵🇺🇸 Sapkota,English,Traditional/Ethnic
TikTok,Phase2,Nepal_Primary,Contact information is on bio dm us kurthasuruwal set available in our saajhpahiran delivery all over the world 🌎 #fashionoutfits #available #salesalesale #thankyouforwatching #kurthaset @SherlynSheryf143 @JNE0104🇳🇵🇺🇸 @Lakshmee @Jina Dhungana @Roshna Kandel @Numa Adhikari Dahal @anju1o @Spkta Mnli An @Manju Sapkota ,44,10,12,1317,2025-09-29T22:56:00.000Z,,,Contact information is on bio dm us kurthasuruwal set available in our saajhpahiran delivery all over the world 🌎 #fashionoutfits #available #salesalesale #thankyouforwatching #kurthaset 🇳🇵🇺🇸 Dhungana Kandel Adhikari Dahal Mnli An Sapkota,English,Traditional/Ethnic
TikTok,Phase2,Nepal_Primary,Fendi or Bollywood saree. Thank you for watching#viral #tiktok #trending #sari #b ,38,4,0,1025,2025-10-02T17:00:28.000Z,,,Fendi or Bollywood saree. Thank you for watching#viral #tiktok #trending #sari #b,English,Traditional/Ethnic
TikTok,Phase2,Nepal_Primary,"DOA
#bismillah #doa #doakeduaorangtua ",1310,50,2968,159100,2026-05-05T15:22:10.000Z,,,DOA #bismillah #doa #doakeduaorangtua,English,General Fashion
TikTok,Phase2,Nepal_Primary,Mai facem baza aia? | RUST #CapCut #playrust #rustromania #meme #gaming #fyp  #rustconsole #crust #rustmemes #foryou #romania #5pasidebine #fyppppppppppppppppppppppp  @Rust ,1788,37,682,24800,2024-05-29T10:29:13.000Z,,,Mai facem baza aia? | RUST #CapCut #playrust #rustromania #meme #gaming #fyp #rustconsole #crust #rustmemes #foryou #romania #5pasidebine #fyppppppppppppppppppppppp,English,General Fashion
